,CPU/IteratorGetNext,CPU/StringToHashBucketFast,GPU/MatMul,GPU/Unique,GPU/Mul,GPU/ConcatV2,GPU/RealDiv,GPU/Add,GPU/GatherV2,GPU/ApplyAdam,GPU/Cast,GPU/DynamicStitch,GPU/Select,GPU/BiasAdd,GPU/Tile,GPU/Sub,GPU/Shape,GPU/LeakyRelu,GPU/BiasAddGrad,GPU/Mean,GPU/AddN,GPU/LeakyReluGrad,GPU/Sum,GPU/Reshape,GPU/RandomUniform,GPU/Slice,GPU/Neg,GPU/Floor,GPU/Const,GPU/ZerosLike,CPU/StridedSlice,GPU/UnsortedSegmentSum,GPU/ScatterAdd,GPU/Sqrt,GPU/VariableV2,GPU/Assign,GPU/AssignSub,GPU/ExpandDims,GPU/NoOp,GPU/BroadcastGradientArgs,GPU/GreaterEqual,GPU/Maximum,GPU/Exp,GPU/Log1p,GPU/Reciprocal,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,GPU/FloorDiv,GPU/Size,GPU/Transpose,GPU/Identity,CPU/Size,GPU/Fill,GPU/StridedSlice,GPU/ShapeN,GPU/Snapshot,GPU/Pack,GPU/AssignAdd,CPU/IteratorV2,GPU/ConcatOffset,MEMCPY/MEMCPYDtoH,GPU/MEMCPYDtoH,CPU/Const,MEMCPY/ConcatV2,MEMCPY/Assign,CPU/NoOp,CPU/_Arg,CPU/_Retval,MEMCPY/Snapshot
ratio,0.34713334203996343,0.11946584824343738,0.08165730703931043,0.04394671542379522,0.05031343868355753,0.03653519655217448,0.021189761003003786,0.013451743502677289,0.012178398850724827,0.013876191719994777,0.012602847068042313,0.012211048713595404,0.013908841582865351,0.011656001044795613,0.01070915502154891,0.011688650907666187,0.00982760872404336,0.010905054198772366,0.007411518871620739,0.007346219145879587,0.006954420791432676,0.007574768185973619,0.007117670105785556,0.00708502024291498,0.0050933786078098476,0.006823821339950372,0.007574768185973619,0.009109311740890687,0.005811675590962518,0.004179182447433721,0.005028078882068695,0.004799529841974664,0.004603630664751208,0.005419877236515607,0.004342431761786601,0.004211832310304297,0.004048582995951417,0.0032323364241870186,0.004179182447433721,0.0031996865613164423,0.003428235601410474,0.002938487658351835,0.004277132036045448,0.001795742457881677,0.0019263419093639806,0.002350790126681468,0.002350790126681468,0.002383439989552044,0.001730442732140525,0.001795742457881677,0.0015998432806582212,0.002350790126681468,0.0019589917722345565,0.0014692438291759174,0.001175395063340734,0.0008488964346349745,0.0010447956118584303,0.0009794958861172782,0.0012406947890818859,0.0007182969831526707,0.0006529972574115189,0.0006529972574115189,0.0004897479430586391,0.0006856471202820948,0.0002611989029646076,0.0002285490400940316,0.0001305994514823038,0.0001305994514823038,
ratio,0.29641991357200576,0.1150616589958894,0.0851280609914626,0.050346063310262444,0.04837859677476022,0.0417735305484313,0.02378526508098233,0.01609106559392896,0.013385799107613392,0.015001932333204512,0.015001932333204512,0.014615465692302288,0.015212732319151179,0.013772265748515616,0.013526332431577838,0.009802199346520043,0.012015599198960053,0.009310332712644486,0.009521132698591154,0.0099778660014756,0.008221199451920036,0.008256332782911147,0.007729332818044479,0.008642799423813371,0.01222639918490672,0.0074833995011067,0.006850999543266697,0.011593999227066719,0.006007799599480027,0.006605066226328918,0.005164599655693356,0.005094332993711133,0.004918666338755578,0.005059199662720022,0.004532199697853354,0.004497066366862242,0.004180866387942241,0.0033376664441555704,0.0033376664441555704,0.0037592664160489057,0.004883533007764466,0.0028457998102800128,0.002634999824333345,0.002986333134244458,0.002107999859466676,0.002599866493342234,0.002599866493342234,0.002389066507395566,0.0018971998735200085,0.0019323332045111197,0.002318799845413344,0.001967466535502231,0.0018620665425288971,0.0015458665636088958,0.0010891332607244494,0.0011242665917155605,0.0016512665565822295,0.001053999929733338,0.000913466605768893,0.0007377999508133366,0.0007729332818044479,0.0007729332818044479,0.0004918666338755577,0.0004918666338755577,0.0002107999859466676,0.0002107999859466676,0.00014053332396444506,0.00014053332396444506,
ratio,0.2958901229809747,0.13377246767807716,0.1015731754318349,0.04705511369608633,0.05458813636522897,0.02452612031813882,0.023299814302231877,0.015066045338285273,0.012157948214848814,0.014365299043481307,0.015731754318349042,0.009635261553554536,0.015416418485687257,0.010265933218878105,0.012017798955888021,0.010616306366280089,0.01429522441400091,0.009915560071476122,0.009074664517711363,0.009880522756735923,0.008058582390245612,0.008584142111348586,0.00910970183245156,0.008724291370309379,0.004730037489926772,0.008128657019726008,0.008233768963946604,0.005676044987912126,0.005500858414211135,0.006446865912196489,0.005220559896289548,0.005080410637328755,0.004940261378367962,0.004940261378367962,0.005570933043691531,0.004344627027784591,0.004274552398304194,0.0036088434182404263,0.0033285449003188396,0.003713955362461021,0.003748992677201219,0.0029781717529168564,0.0020672015696717003,0.002347500087593287,0.0024526120318138817,0.00248764934655408,0.00248764934655408,0.0025226866612942786,0.002032164254931502,0.0017168284222697173,0.0018920149959707087,0.0018569776812305105,0.0017869030517501138,0.0016117164780491222,0.0016117164780491222,0.001121194071686346,0.0012263060159069408,0.0015066045338285273,0.0007357836095441645,0.0009810448127255528,0.0008408955537647594,0.0008408955537647594,0.0005255597211029746,0.000560597035843173,0.0002452612031813882,0.00017518657370099155,0.00014014925896079324,0.00014014925896079324,
ratio,0.31030214548686047,0.1316491049892091,0.08547035673479751,0.05570013964707376,0.05046337438110956,0.02621556430112987,0.022216579916211756,0.012314332867843088,0.018090643646058144,0.015329440142186112,0.015424654056112734,0.015297702170877238,0.012917354322711693,0.012885616351402819,0.011330455757267996,0.010187888790148534,0.011108289958105878,0.009457915450044433,0.009426177478735559,0.007775802970674115,0.008220134568998349,0.007775802970674115,0.007807540941982988,0.00895010790910245,0.0058080487495239305,0.007712327028056367,0.006315856290465913,0.007204519487114384,0.006538022089628031,0.005205027294655325,0.005585882950361813,0.005427193093817443,0.004951123524184334,0.005109813380728704,0.005363717151199696,0.005205027294655325,0.0041259362701536115,0.004284626126697982,0.0019360162498413102,0.0032372730735051414,0.003046845245651898,0.0032372730735051414,0.0020947061063856798,0.0031420591595785197,0.0019360162498413102,0.0022533959629300496,0.0022533959629300496,0.002158182049003428,0.0018090643646058145,0.0017773263932969405,0.0020629681350768057,0.0014599466802082011,0.002031230163767932,0.0017138504506791926,0.0011743049384283356,0.0009204011679573442,0.0012695188523549575,0.0011743049384283356,0.0006664973974863527,0.0006982353687952266,0.0006347594261774788,0.0006347594261774788,0.0004443315983242351,0.0004443315983242351,0.00022216579916211756,0.0001586898565443697,0.00012695188523549576,0.00012695188523549576,
ratio,0.2866271109082611,0.12144085946002879,0.09219534459151073,0.048379735280693746,0.04957342976512306,0.03272127233788576,0.023171716462451288,0.01973106765439034,0.01934487238001615,0.015061615700593337,0.014008355861391006,0.01583400624934171,0.016009549555875434,0.010918793666397501,0.01116455429554471,0.011866727521679598,0.011761401537759366,0.00754836218095004,0.009338903907594004,0.008461187374925395,0.007829231471403995,0.009654881859354703,0.007583470842256784,0.008285644068391673,0.008390970052311906,0.007583470842256784,0.008215426745778184,0.009970859811115403,0.005196081873398167,0.006003581083453288,0.008074992100551206,0.005125864550784678,0.004915212582944212,0.005020538566864446,0.004318365340729558,0.00449390864726328,0.004283256679422813,0.003791735421128392,0.002562932275392339,0.003756626759821648,0.005441842502545378,0.0034406488080609486,0.0036161921145946704,0.0023873889688586173,0.0029491275497665276,0.002317171646245129,0.002317171646245129,0.0029842362110732716,0.002317171646245129,0.0024224976301653618,0.0015447810974967525,0.003089562194993505,0.0020363023557911737,0.0020011936944844292,0.0012639118070427975,0.0020363023557911737,0.0011936944844293087,0.0010532598392023313,0.0008777165326686094,0.0008426078713618649,0.0007723905487483762,0.0007723905487483762,0.00056173858090791,0.0005266299196011656,0.0002457606291472106,0.00017554330653372186,0.00017554330653372186,0.0003861952743741881,3.5108661306744374e-05
ratio,0.3116406663141195,0.11419222633527235,0.09571655208884189,0.04590824960338445,0.04752776308831306,0.03172924378635643,0.025019830777366473,0.01569936541512427,0.015434955050237969,0.014245108408249604,0.014674775251189846,0.011832363828662084,0.01156795346377578,0.011303543098889476,0.011171337916446325,0.013055261766261237,0.010378106821787414,0.012658646218931782,0.00915520888418826,0.009287414066631411,0.007634849286092015,0.007568746694870439,0.007337387625594923,0.007304336329984135,0.010312004230565839,0.007039925965097832,0.00978318350079323,0.0112374405076679,0.006643310417768377,0.005651771549444738,0.005883130618720254,0.004924643046007404,0.004891591750396615,0.005156002115282919,0.005750925436277102,0.004627181385510312,0.0041644632469592805,0.0039000528820729774,0.0023466419883659438,0.0032720782654680064,0.0024788471708090958,0.0030737704918032786,0.0021152829190904283,0.002280539397144368,0.0026110523532522473,0.0024788471708090958,0.0024788471708090958,0.002181385510312004,0.002181385510312004,0.0019169751454257008,0.0024457958751983077,0.0013551031200423056,0.0014873083024854574,0.0016195134849286091,0.0014212057112638816,0.002280539397144368,0.001189846641988366,0.0010245901639344263,0.0008262823902696986,0.0009254362771020624,0.0006610259122157589,0.0006610259122157589,0.0009915388683236384,0.000627974616604971,0.0002974616604970915,0.00036356425171866737,0.0002313590692755156,0.00013220518244315177,3.305129561078794e-05
ratio,0.3066590860635349,0.10550067514746642,0.09718570108734276,0.05187975268282283,0.04789993603866108,0.037808258119536635,0.026153080804491507,0.0165944140430673,0.015350721341766755,0.015173050955866676,0.017944708975907896,0.01172624546940516,0.015279653187406723,0.009736337147324284,0.011299836543244972,0.009416530452704143,0.010695757231184707,0.00902565560372397,0.00927439414398408,0.008172837751403596,0.009061189680903987,0.008812451140643877,0.010802359462724754,0.009665268992964252,0.009914007533224363,0.00813730367422358,0.006822542818563002,0.006289531660862767,0.006040793120602658,0.005294577499822329,0.006325065738042783,0.005116907113922251,0.005294577499822329,0.0051524411911022675,0.004548361879042001,0.004406225570321939,0.0047615663421220955,0.0033402032549214697,0.0020609764764409066,0.0030914647146613604,0.002416317248241063,0.003411271409281501,0.0025939876341411414,0.0025584535569611257,0.002629521711321157,0.0027005898656811884,0.0027005898656811884,0.0023807831710610477,0.0018833060905408287,0.0017767038590007817,0.0019899083220808757,0.0016345675502807192,0.0024873854026010943,0.001563499395920688,0.001172624546940516,0.0009594200838604222,0.0011015563925804847,0.0011015563925804847,0.0005685452348802502,0.0013858290100206097,0.0007106815436003127,0.0007106815436003127,0.00046194300334020325,0.0006040793120602657,0.00035534077180015633,0.00014213630872006254,0.00014213630872006254,0.00014213630872006254,
ratio,0.2805677957549867,0.1307477547176158,0.10067610750445692,0.04631840963369101,0.04914393353291399,0.037270005718322174,0.025564263850112685,0.017356789666655454,0.013656698846244408,0.014329442631773688,0.016011302095596893,0.014699451713814794,0.014329442631773688,0.009384775808133473,0.011604830300380101,0.00962023613306872,0.010158431161492145,0.010662989000639106,0.009788422079451041,0.008880217968986512,0.008072925426351374,0.009250227051027616,0.009216589861751152,0.008442934508392478,0.008745669211880655,0.007837465101416126,0.008241111372733695,0.0094520501866864,0.006929260990951596,0.004911029634363752,0.006424703151804635,0.005011941202193145,0.004843755255810825,0.005213764337851929,0.005819233744828282,0.00464193212015204,0.004070099902452151,0.004238285848834471,0.002690975142117125,0.0035319048740287263,0.0029937098456053013,0.0030946214134346933,0.0021864173029701637,0.003262807359817014,0.0020518685458643074,0.002388240438628948,0.002388240438628948,0.0021864173029701637,0.0019845941673113793,0.0019173197887584514,0.0021864173029701637,0.0020518685458643074,0.002758249520670053,0.0013791247603350265,0.0012445760032291702,0.001110027246123314,0.0010091156782939218,0.0010427528675703858,0.0007063809748057452,0.0008409297319116014,0.0006727437855292812,0.0006727437855292812,0.0004036462713175687,0.000538195028423425,0.0002354603249352484,0.00013454875710585624,0.00010091156782939217,0.00010091156782939217,
ratio,0.2872442345856429,0.12512831040854033,0.09207554916854856,0.05806473687812222,0.050400328474645865,0.0296311503455827,0.024806678984465886,0.01361801135974817,0.013104769725586806,0.014233901320741805,0.01823718606720044,0.01399438855813317,0.01478135906384726,0.01365222746869226,0.01207828645726408,0.010299048792171354,0.01207828645726408,0.009785807158009991,0.009888455484842264,0.008040785601861356,0.0082460822555259,0.008485595018134538,0.008827756107575446,0.00851981112707863,0.005645657975774995,0.0076986245124204475,0.00893040443440772,0.006569492917265448,0.006945870115650448,0.0065010606993772665,0.006398412372544994,0.004961335796893177,0.005303496886334086,0.005303496886334086,0.006056251283104086,0.0048929035790049955,0.004071716964346815,0.003079449804968179,0.0028741531513036336,0.003558475330185451,0.005406145213166359,0.0034558270033531787,0.0037637719838499967,0.0032163142407445424,0.002634640388694998,0.002463559843974543,0.002463559843974543,0.002224047081365907,0.0020871826455895436,0.00232669540819818,0.0027372887155272703,0.00116334770409909,0.0012317799219872716,0.0015397249024840895,0.0011291315951549989,0.0011291315951549989,0.001402860466707726,0.0010606993772668172,0.0006501060699377266,0.000821186614658181,0.0006843221788818176,0.0006843221788818176,0.0004105933073290905,0.000581673852049545,0.000273728871552727,0.0001368644357763635,0.0001710805447204544,0.0001368644357763635,
ratio,0.3243213976321109,0.11189719896043893,0.08760467802483396,0.04786312445856194,0.050895177591683514,0.030103956107421313,0.02403984984117817,0.013427663875252672,0.021513138896910193,0.014727115218019058,0.012164308403118683,0.01454663586485706,0.014041293676003465,0.011514582731735489,0.010684377707190298,0.011875541438059486,0.011009240542881894,0.009890268553277504,0.009168351140629511,0.00934883049379151,0.008482529598613918,0.008482529598613918,0.007796708056598325,0.008735200693040715,0.006172393878140341,0.007471845220906728,0.00628068149003754,0.004295408605255559,0.005703147559919145,0.005378284724227548,0.007363557609009529,0.00523390124169795,0.005125613629800751,0.0051978053710655505,0.004511983829049957,0.004439792087785157,0.004403696217152758,0.002815477909327173,0.00411492925209356,0.00310424487438637,0.0038983540282991626,0.0030681490037539707,0.0028515737799595727,0.002165752237943979,0.00310424487438637,0.0026349985561651746,0.0026349985561651746,0.002382327461738377,0.002382327461738377,0.0021296563673115798,0.0015882183078255846,0.0012994513427663876,0.0016965059197227837,0.0020213687554143807,0.001985272884781981,0.001155067860236789,0.00104678024833959,0.0013355472133987872,0.0006858215420155934,0.000830205024545192,0.0007941091539127923,0.0007941091539127923,0.0004692463182211955,0.0005053421888535952,0.0003248628356915969,0.00018047935316199828,0.00014438348252959862,0.00014438348252959862,
ratio,0.3004338790243191,0.13749225216028002,0.08899989061873337,0.04995077843001422,0.04626827578663361,0.026980712436650015,0.023371130637692784,0.01338097495168994,0.015349837751121158,0.015969664928719873,0.012761147774091224,0.010938126663506763,0.015605060706602983,0.012396543551974332,0.011886097641010684,0.012250701863127576,0.011813176796587305,0.010573522441389871,0.009479709775039195,0.008677580486382033,0.008167134575418383,0.008823422175228789,0.007547307397819667,0.00791191161993656,0.006198271775987166,0.008130674153206695,0.00692748022022095,0.006125350931563788,0.005250300798483247,0.005323221642906625,0.008021292886571626,0.005396142487330003,0.004995077843001422,0.005213840376271557,0.00459401319867284,0.004448171509826084,0.004739854887519598,0.004666934043096219,0.003281437999052029,0.0032085171546286507,0.004083567287709191,0.003281437999052029,0.003609581798957232,0.0020417836438545956,0.0028803733547234475,0.002369927443759799,0.002369927443759799,0.0024793087103948666,0.002260546177124731,0.002078244066066285,0.002406387865971488,0.0024793087103948666,0.0011302730885623656,0.001567798155102636,0.0017136398439493929,0.0020053232216429065,0.0011667335107740547,0.0011302730885623656,0.0010573522441389871,0.0008385897108688519,0.0008021292886571627,0.0008021292886571627,0.0005104459109636489,0.0006198271775987166,0.00025522295548182446,0.00014584168884675683,0.00014584168884675683,0.00018230211105844607,3.646042221168921e-05
ratio,0.28568957764018127,0.1329343802967934,0.09014493756269674,0.05309765125047563,0.04752845134733128,0.030059842955480993,0.02262271265003978,0.020996921373966585,0.015773634508284617,0.014355391054688851,0.016430869279463144,0.015462312774568474,0.013905704105987755,0.01227991282991456,0.010965443287557507,0.008924556366529455,0.010239025908886507,0.01764156491058148,0.009305060707738075,0.00978933896018541,0.008613234632813311,0.008198138987858452,0.007817634646649833,0.007540904216679927,0.00823273029160469,0.007298765090456259,0.005742156421875541,0.010861669376318793,0.00556919990314435,0.007679269431664879,0.004877373828219586,0.005015739043204538,0.004877373828219586,0.004808191220727109,0.004150956449548583,0.00422013905704106,0.004150956449548583,0.0034245390708775815,0.0030440347296689613,0.003009443425922723,0.0027673042996990554,0.0032169912484001522,0.0018679304022968626,0.00249057386972915,0.0025943477809678645,0.0026981216922065793,0.0026981216922065793,0.0022138434397592447,0.0021792521360130064,0.0018333390985506243,0.001556608668580719,0.001971704313535577,0.0022484347435054826,0.0017295651873119099,0.0011069217198796224,0.0025597564772216266,0.0010031478086409077,0.0010377391123871458,0.0007264173786710021,0.0008301912899097167,0.0007610086824172403,0.0007610086824172403,0.0004842782524473347,0.0005880521636860493,0.00031132173371614376,0.00017295651873119097,0.0001383652149849528,0.0001383652149849528,3.45913037462382e-05
ratio,0.28511285643529327,0.12884737847590744,0.09237246161466073,0.0508030849784193,0.05055543762824595,0.033397014080520766,0.025083138753272484,0.01701691077619755,0.01645085969008703,0.01482346281751928,0.01659237246161466,0.012736149437486733,0.015743295832448878,0.012028585579848582,0.01174556003679332,0.009764381235406495,0.017158423547725184,0.01174556003679332,0.008738413641831175,0.00750017689096441,0.008030849784193023,0.009622868463878866,0.0079247152055473,0.008773791834713083,0.00675723484044435,0.007889337012665393,0.006332696525861459,0.006934125804853888,0.005129837967876601,0.006969503997735796,0.006686478454680535,0.005059081582112786,0.005165216160758508,0.005094459774994693,0.004599165074647987,0.0043161395315927265,0.004740677846175617,0.0036085756739545746,0.0023703389230878085,0.0031132809736078683,0.0029717682020802376,0.0032547937451354986,0.004245383145828911,0.0024764735017335313,0.0032194155522535907,0.0024764735017335313,0.0024764735017335313,0.0021934479586782707,0.0018396660298591948,0.0014151277152763036,0.0016273968725677493,0.0024057171159697164,0.0011674803651029505,0.0014505059081582113,0.001733531451213472,0.0009198330149295974,0.0010613457864572277,0.0010613457864572277,0.0005660510861105215,0.0008136984362838747,0.0007429420505200594,0.0007429420505200594,0.0004599165074647987,0.0006368074718743367,0.00028302554305526076,0.00014151277152763038,0.00014151277152763038,0.00014151277152763038,
ratio,0.31239325759263387,0.10689091854162025,0.08413158090146283,0.05194178361921735,0.04830325982030148,0.02955372391772481,0.023167743372688794,0.02424444939481696,0.011472488304744932,0.015445162248459196,0.01199227741887577,0.021831142793495212,0.012623449914606073,0.01009875993168486,0.011732382861810352,0.010841315809014629,0.010358654488750278,0.007833964505829063,0.009653226405286998,0.01054429345808272,0.008465137001559367,0.008762159352491274,0.007611197742630133,0.008056731269027994,0.011880894037276305,0.01009875993168486,0.00768545333036311,0.004232568500779683,0.007499814361030668,0.007054280834632806,0.007128536422365783,0.005383530110640826,0.0051236355535754065,0.0057919358431721985,0.006348852751169525,0.005197891141308384,0.004492463057845103,0.004715229821044034,0.002710328952253657,0.003675651592782357,0.0036385237989158686,0.0028217123338531223,0.0025618177767877033,0.002710328952253657,0.0022647954258557955,0.00263607336452068,0.00263607336452068,0.0021162842503898416,0.001893517487190911,0.0021534120442563303,0.0027474567461201454,0.002710328952253657,0.0011880894037276306,0.0017821341055914458,0.0010767060221281652,0.0009281948466622113,0.0010767060221281652,0.0010395782282616767,0.0005940447018638153,0.000816811465062746,0.000816811465062746,0.000816811465062746,0.0004826613202643499,0.0005197891141308383,0.00029702235093190764,0.00018563896933244226,0.00014851117546595382,0.0003712779386648845,
ratio,0.3177659429195685,0.11197596613409805,0.09415540079202513,0.04629250307251127,0.044517274341117026,0.030998224771268606,0.022361054212754337,0.013826300696435886,0.013519049569848422,0.014645637034002458,0.013280076471391506,0.010412399289908508,0.012733852246347125,0.01116345759934453,0.01034412126177796,0.01089034548682234,0.010583094360234876,0.011812098866584733,0.00908097774136283,0.011095179571213983,0.009115116755428103,0.008056807319404615,0.009866175064864128,0.0077154171787518775,0.00693021985525058,0.007578861122490782,0.006759524784924211,0.012221767035368019,0.006452273658336748,0.005462242250443807,0.007305749009968592,0.005052574081660522,0.005974327461422914,0.005154991123856343,0.0049501570394647,0.004881879011334153,0.0042332377440939505,0.005291547180117438,0.006247439573945105,0.0030725112658746417,0.0022873139423733443,0.0037211525331148436,0.0030725112658746417,0.0028676771814829987,0.0027652601392871776,0.0025945650689608085,0.0025945650689608085,0.0024580090126997134,0.0030383722518093677,0.0024580090126997134,0.0022190359142427968,0.0020142018298511537,0.001194865492284583,0.001467977604806773,0.0020483408439164277,0.0012290045063498567,0.001331421548545678,0.001160726478219309,0.0010924484500887614,0.0008193363375665711,0.0006827802813054759,0.0006827802813054759,0.0008534753516318449,0.0006145022531749283,0.00023897309845691657,0.00034139014065273795,0.00020483408439164277,0.00017069507032636897,
ratio,0.3168951078982214,0.11133378663708263,0.08409977454102996,0.048062126471746056,0.048956804924310204,0.032065275739899084,0.02125756003292417,0.013491751064667358,0.01885982178005225,0.015567405074616182,0.024979422395591023,0.012310775507282682,0.011988691264359589,0.013241241097949398,0.010664567154564649,0.01206026554056472,0.010807715706974913,0.00880363597323122,0.010199334359231291,0.0074437247253337155,0.008087893211179902,0.008696274558923522,0.007085853344308056,0.007586873277743979,0.0061196006155387755,0.008660487420820958,0.006620620548974699,0.013885409583795584,0.005761729234513116,0.006513259134667001,0.005833303510718248,0.005224922162974627,0.005403857853487457,0.005296496439179759,0.005189135024872061,0.004544966539025874,0.004437605124718177,0.0027556096338975772,0.003578713810256594,0.003972372329384819,0.002862971048205275,0.002862971048205275,0.0021830154242565222,0.0024693125290770495,0.002147228286153956,0.0027556096338975772,0.0027556096338975772,0.0020398668718462584,0.0024693125290770495,0.0020756540099488244,0.0016819954908205992,0.002147228286153956,0.0016104212146154672,0.0016104212146154672,0.0011809755573846759,0.0010378270049744122,0.001073614143076978,0.0010378270049744122,0.0011809755573846759,0.0008231041763590165,0.0007515299001538847,0.0007515299001538847,0.0007515299001538847,0.000572594209641055,0.0002862971048205275,0.0002505099667179616,0.00014314855241026375,0.00014314855241026375,
ratio,0.2989071986123157,0.1304770164787511,0.09106678230702515,0.04610581092801388,0.046279271465741546,0.04017346053772767,0.02289679098005204,0.015403295750216825,0.01738074588031223,0.01432784041630529,0.015160450997398092,0.011517779705117085,0.014258456201214223,0.016756287944492628,0.010477016478751084,0.011136166522116218,0.010164787510841284,0.00860364267129228,0.00860364267129228,0.013529921942758023,0.008395490026019081,0.008395490026019081,0.007354726799653079,0.00849956634865568,0.00849956634865568,0.007146574154379879,0.0069037294015611445,0.005862966175195143,0.004960971379011275,0.004614050303555941,0.005307892454466609,0.005099739809193408,0.005030355594102341,0.004995663486556809,0.004128360797918474,0.004163052905464007,0.004232437120555074,0.003642671292281006,0.002948829141370338,0.003018213356461405,0.0034345186470078055,0.0028794449262792713,0.0029141370338248047,0.0034345186470078055,0.002463139635732871,0.0028447528187337382,0.0028447528187337382,0.0020815264527320036,0.002220294882914137,0.0016999132697311362,0.0020121422376409366,0.001595836947094536,0.0015264527320034693,0.0015611448395490026,0.001075455333911535,0.0012836079791847354,0.0014917606244579358,0.0011101474414570685,0.0005897658282740676,0.0013529921942758022,0.0007285342584562012,0.0007285342584562012,0.0004856895056374675,0.0005203816131830009,0.00024284475281873374,0.00017346053772766696,0.00013876843018213356,0.00013876843018213356,
ratio,0.30725956714920455,0.12250967464526301,0.09678228464956284,0.05055897950408485,0.049376522860828435,0.03217715350437151,0.021105059481152356,0.01691271320051598,0.016016912713200517,0.01461946395298839,0.011967894510534614,0.014583631933495772,0.015371936362333381,0.011967894510534614,0.011896230471549377,0.009961301418947972,0.009531317185036548,0.008922172853662032,0.009459653146051312,0.008098036405331804,0.008062204385839185,0.008635516697721083,0.007811380249390856,0.007775548229898237,0.006808083703597535,0.008133868424824423,0.005983947255267307,0.006449763508671349,0.006808083703597535,0.004443170417084707,0.006736419664612298,0.005303138884907553,0.005123978787444461,0.0051956428264296976,0.004944818689981367,0.0046223305145478,0.004407338397592088,0.003439873871291386,0.004299842339114232,0.002902393578902107,0.0030098896373799626,0.0026874014619463955,0.003941522144188046,0.0034040418517987674,0.0028665615594094885,0.0025799054034685394,0.0025799054034685394,0.001899097033108786,0.002078257130571879,0.0024365773254980652,0.0017557689551383115,0.0015407768381826,0.0011466246237637953,0.0017916009746309302,0.0013974487602121256,0.0009674645263007023,0.0011107926042711767,0.0011107926042711767,0.0006449763508671348,0.0007524724093449906,0.0007524724093449906,0.0007524724093449906,0.0005016482728966605,0.000537480292389279,0.00025082413644833025,0.00017916009746309303,0.0002149921169557116,0.00014332807797047442,
ratio,0.29525557752047443,0.12937729454956226,0.09329991527817001,0.047408924032759106,0.05040948884495905,0.03102937023439706,0.020439141485456086,0.016167749223383224,0.014261508048573849,0.014896921773510308,0.013167184411183282,0.012214063823778593,0.016873764473312625,0.00949590511155041,0.010554927986444506,0.011155040948884497,0.010943236373905676,0.010978537136402147,0.009919514261508049,0.016450155323354986,0.007413160124258684,0.007730866986726913,0.006707144874329285,0.007236656311776334,0.015391132448460887,0.007236656311776334,0.006918949449308105,0.006495340299350466,0.005577520474442248,0.005259813611974019,0.006671844111832815,0.005224512849477549,0.005083309799491669,0.005401016661959898,0.00437729454956227,0.00430669302456933,0.004412595312058741,0.004024286924597571,0.00437729454956227,0.0034594747246540526,0.003388873199661113,0.0030358655746964133,0.0020827449872917255,0.0024710533747528945,0.002718158712228184,0.002506354137249365,0.002506354137249365,0.002153346512284665,0.0026475571872352443,0.0021180457497881953,0.0022592487997740753,0.001376729737362327,0.0011296243998870376,0.0016591358373340863,0.0016238350748376165,0.001341428974865857,0.0010590228748940977,0.0010237221123976278,0.0006001129624399887,0.0009178198249082181,0.0007413160124258684,0.0007413160124258684,0.0009178198249082181,0.0005648121999435188,0.00031770686246822933,0.00017650381248234963,0.00017650381248234963,0.0001412030499858797,
ratio,0.29253567508232714,0.1336992316136114,0.08133918770581779,0.050420783022319796,0.05239663373582144,0.02447859495060373,0.021587998536406878,0.016209293816319064,0.023600439077936335,0.016026344676180023,0.015587266739846322,0.019173069886571532,0.012989388949871936,0.011269667032564946,0.011708744968898645,0.012221002561287962,0.010501280643980973,0.011086717892425905,0.0088547383827296,0.007427735089645079,0.007866813025978778,0.00867178924259056,0.007244785949506037,0.007903402854006586,0.00823271130625686,0.00823271130625686,0.007171606293450421,0.01119648737650933,0.005415294548115624,0.005634833516282473,0.006147091108671789,0.005451884376143432,0.005232345407976582,0.005415294548115624,0.0044273691913648,0.004463959019392609,0.004683497987559459,0.003256494694474936,0.0031101353823637027,0.0031833150384193193,0.004134650567142334,0.003512623490669594,0.003512623490669594,0.0017929015733626052,0.00190267105744603,0.002854006586169045,0.002854006586169045,0.0021953896816684962,0.0019758507135016466,0.0038419319429198683,0.001500182949140139,0.001646542261251372,0.0011708744968898647,0.001646542261251372,0.0010976948408342481,0.000951335528723015,0.0010976948408342481,0.0010976948408342481,0.0010245151847786316,0.0008415660446395902,0.0007683863885839736,0.0007683863885839736,0.0005122575923893158,0.0005488474204171241,0.0002561287961946579,0.00014635931211123308,0.00014635931211123308,0.00014635931211123308,
