,MEMCPYHtoD,SparseToDense,IteratorGetNext,MatMul,SoftmaxCrossEntropyWithLogits,Unique,LogUniformCandidateSampler,ConcatV2,Add,Mul,ComputeAccidentalHits,Sub,Slice,ZerosLike,GatherV2,UnsortedSegmentSum,AddN,RealDiv,Shape,Pad,ScatterAdd,Sqrt,Assign,Const,AssignSub,Log,Reshape,Cast,MEMCPYDtoH,NoOp,Snapshot,Mean,StridedSlice,Fill,BroadcastGradientArgs,VariableV2,Tile,Sum,Identity,AssignAdd,StopGradient,Pack,IteratorV2,ExpandDims,Size,ShapeN,ConcatOffset,_Retval
ratio,0.3935971355606456,0.21491193428639127,0.05339230708474844,0.05233920438090725,0.05233920438090725,0.04382223626359161,0.03937287733986257,0.02455045678329779,0.021549114077350395,0.021733407050522603,0.021154200563409945,0.010004475686491324,0.009635889740146907,0.003712187031040202,0.0027380670299870995,0.0028302135165732037,0.0028697048679672487,0.0025669378406129057,0.0021983518942684886,0.001869257299318116,0.002158860542874444,0.0018297659479240714,0.0018297659479240714,0.0015664902719637734,0.001592817839559803,0.0014085248663875945,0.0014085248663875945,0.0011057578390332517,0.0012373956770134007,0.001461180001579654,0.0009083010820630282,0.0007108443250928046,0.0006318616223047153,0.0006713529736987599,0.0006318616223047153,0.0005792064871126556,0.00042124108153647683,0.00047389621672853645,0.00034225837874838743,0.00032909459495037254,0.0002896032435563278,0.00030276702735434276,0.00017112918937419372,0.00025011189216228314,0.0001842929731722086,0.00013163783798014902,0.00011847405418213411,6.581891899007451e-05
ratio,0.39089730663978106,0.21316433818234193,0.06174957118353345,0.05153653778167677,0.05240071753106464,0.043038770246029354,0.038469092480326816,0.025192149057913137,0.021434276511332537,0.02131643381823419,0.02017728778495018,0.010173752504157228,0.009388134550168252,0.0036662171186152173,0.003090097285689969,0.002919880062325691,0.002880599164626242,0.0025663519830306522,0.0022128239037356133,0.0020687939455043013,0.0019902321501054036,0.0018723894570070575,0.0017283594987757454,0.0014926741125790529,0.0015974231731109162,0.001767640396475194,0.001296269624081809,0.0010474906053186336,0.0010736778704515993,0.0006284943631911801,0.0008248988516884239,0.0009165542796538043,0.0005892134654917314,0.0006546816283241459,0.0006284943631911801,0.0005630262003587655,0.0004059026095609705,0.00041899624212745343,0.00031424718159559005,0.00032734081416207296,0.00028805991646262423,0.0002618726513296584,0.00030115354902910714,0.00022259175363020963,0.00019640448849724378,0.00010474906053186336,9.165542796538044e-05,5.237453026593168e-05
ratio,0.3852401949408215,0.21599494597870092,0.057489492277146025,0.05127510894510198,0.05164900337794281,0.04506072561305794,0.03875609190067301,0.024212887754312677,0.02111858899976793,0.023722957118176426,0.020538407983290787,0.009966220571929554,0.009476289935793301,0.0036873726824991617,0.0027590830561357365,0.0029395838168175138,0.0029395838168175138,0.0030298341971584024,0.0021917949511358653,0.0019855083674995486,0.0018952579871586602,0.0018952579871586602,0.0020112941904540885,0.002037080013408628,0.0016116139346587246,0.0017018643149996132,0.0014826848198860266,0.001534256465795106,0.001083004564090663,0.0022562595085222144,0.0008638250689770764,0.0007864676001134576,0.0007735746886361879,0.0007220030427271087,0.0007091101312498388,0.0007348959542043784,0.0005028235476135221,0.0005415022820453314,0.0004125731672726335,0.00038678734431809393,0.0003223227869317449,0.0003223227869317449,0.00038678734431809393,0.00025785822954539595,0.00019339367215904696,0.0002965369639772053,0.00011603620329542818,0.00012892911477269798
ratio,0.3853014719150362,0.21815791508777357,0.0577939318949295,0.051852138272368724,0.051826360425850024,0.043616116309643495,0.03858943623849664,0.023921841569355295,0.02143427938030057,0.022607171396901504,0.021911169540896554,0.01001469337251566,0.009421802902585518,0.0036475652823963088,0.0031577861985409737,0.0030804526589848684,0.0029000077333539557,0.002719562807723043,0.0023071172634238136,0.0019204495656432862,0.0018817827958652333,0.0019204495656432862,0.0018560049493465316,0.0018946717191245844,0.0016240043306782151,0.0014693372515660042,0.001340448018972495,0.001198669863119635,0.0010826695537854768,0.0015337818678627588,0.0009795581677106695,0.0008248910885984584,0.0006702240094862475,0.0007088907792643002,0.0007217797025236512,0.0006702240094862475,0.00047689016059598383,0.0004897790838553348,0.0003737787745211765,0.0003737787745211765,0.00030933415822442193,0.0003608898512618256,0.0002706673884463692,0.0002835563117057201,0.0001933338488902637,0.00014177815585286006,0.0001031113860748073,6.444461629675456e-05
ratio,0.3796809766125655,0.21490298592693172,0.07113942362600409,0.05092445719071609,0.05115287489054985,0.04247300229686687,0.03793002804461759,0.02390771924926716,0.02103980812913214,0.022803700366737307,0.020989048640280193,0.009936169942768676,0.009517404159740112,0.003629303452914229,0.00314708830882073,0.0029059807367739806,0.0028552212479220334,0.0028932908645609937,0.002347626359402561,0.0019542403207999694,0.0018907909597350354,0.001916170704161009,0.0019415504485869827,0.0018019618542441278,0.001649683387688286,0.001307056837937642,0.0014212656878545232,0.0011928479880207606,0.0010405695214649189,0.0008375315660571299,0.0011928479880207606,0.0007994619494181693,0.0009898100326129716,0.000685253099501288,0.0007487024605662221,0.0006725632272883012,0.0004949050163064858,0.00043145565524155174,0.0003680062941766176,0.00040607591081557806,0.00040607591081557806,0.000342626549750644,0.0005329746329454462,0.00030455693311168356,0.00021572782762077587,0.00011420884991688134,8.88291054909077e-05,7.613923327792089e-05
ratio,0.38966585931192543,0.21388389717946715,0.06103341406880746,0.05349376253353127,0.05233481782430919,0.04406594265176967,0.03837539391098263,0.024259707789671067,0.021108419928640258,0.021446988045941088,0.020248977784722764,0.009870562804385759,0.009388754329765346,0.003659140036982056,0.003372659322342891,0.0028778289970570617,0.002838763445060812,0.0027345886397374796,0.0020444305544704013,0.001901190197150819,0.001901190197150819,0.002018386853139568,0.0017579498398312369,0.001627731333177071,0.0016407531838424877,0.0012891632158762403,0.0012500976638799906,0.0011849884105529077,0.0010938354558949917,0.0005859832799437456,0.0007813110399249941,0.0008073547412558273,0.0005859832799437456,0.0006250488319399953,0.0006120269812745787,0.0007031799359324948,0.0004166992212933302,0.00040367737062791363,0.0003385681173008308,0.0003515899679662474,0.00031252441596999766,0.0002604370133083314,0.00019532775998124853,0.0002083496106466651,0.00018230590931583198,0.00010417480532333255,9.115295465791599e-05,6.510925332708285e-05
ratio,0.3869867438435102,0.21425618233029278,0.06066048218300214,0.05131915553373472,0.051719682679139,0.044251789451923824,0.03879945218222693,0.02478100209307734,0.021111656631954315,0.02271376521357141,0.020620687873071655,0.009806454947156257,0.00950928964572728,0.0036176645391353783,0.0029328923227990387,0.0028553709398175665,0.0028812114008113904,0.002829530478823742,0.0022868807979534353,0.0019251143440398976,0.0019509548050337217,0.0019251143440398976,0.001782991808573865,0.001795912039070777,0.0016408692731078322,0.0015245871986356236,0.0015633478901263599,0.0012403421277035582,0.0011111398227344376,0.0017313108865862168,0.0008785756737900205,0.0007493733688208997,0.0009173363652807566,0.0006718519858394273,0.0006718519858394273,0.0006589317553425153,0.0005038889893795705,0.0004134473759011861,0.0003617664539135378,0.00034884622341662574,0.0003230057624228016,0.0003876069149073619,0.00020672368795059305,0.00027132484043515336,0.00019380345745368096,0.0001421225354660327,0.00011628207447220859,5.168092198764826e-05
ratio,0.38993628577397116,0.21418686024650094,0.05706862335491957,0.053386776686860246,0.05193753916858158,0.043646856068518904,0.03976916649258408,0.024388970127428453,0.02108575308126175,0.022117192396072696,0.020315437643618133,0.010157718821809067,0.009439628159598914,0.0037079590557760602,0.0033684980154585335,0.0028854188426989764,0.0028854188426989764,0.002702632128681847,0.002611238771673282,0.0021281595989137247,0.0018539795278880301,0.0018670357217463966,0.001723417589304366,0.0017103613954459996,0.0017364737831627325,0.0011750574472529768,0.001305619385836641,0.001214226028828076,0.0010706078963860456,0.0008355964069354502,0.0008486526007938166,0.0007050344683517861,0.0006919782744934196,0.0006919782744934196,0.0006789220806350533,0.0006789220806350533,0.00047002297890119075,0.0004439105911844579,0.0004569667850428243,0.00036557342803425946,0.0003133486526007938,0.0003002924587424274,0.0003133486526007938,0.00022195529559222894,0.00033946104031752666,0.00010444955086693127,0.00010444955086693127,5.2224775433465635e-05
ratio,0.39361407853313485,0.21769827574851483,0.052478364529683734,0.05191195647878604,0.0528076715360196,0.042638671180368036,0.039556357601064324,0.02435554618860071,0.02143129997233821,0.021694745577406905,0.020878064201693955,0.010327067718692783,0.009536730903486702,0.0037014107512151426,0.0027925234137281506,0.002924246216262497,0.002897901655755628,0.002660800611193804,0.00219977080232359,0.0019231529170014622,0.0018704637959877234,0.0018704637959877234,0.0017914301144671154,0.0016597073119327687,0.0016333627514258993,0.0015806736304121607,0.0012645389043297285,0.0011723329425556857,0.0011328161017953818,0.0009615764585007311,0.000763992254699211,0.0006586140126717336,0.0006454417324182989,0.0006586140126717336,0.0006322694521648642,0.0006322694521648642,0.0004215129681099095,0.0004215129681099095,0.0003556515668427361,0.0003293070063358668,0.00030296244582899746,0.00030296244582899746,0.00021075648405495474,0.00022392876430838942,0.0001844119235480854,0.0001448950827877814,9.22059617740427e-05,5.2689121013738686e-05
ratio,0.3883442265795207,0.21427274613549124,0.05900508351488744,0.05351955597053636,0.05195040979354705,0.04550523913269011,0.03881367361759518,0.024769166926029672,0.021164021164021163,0.02131963896669779,0.020178441747069197,0.009829857869073555,0.009466749662828094,0.0036181139122315594,0.0030734516028633678,0.003021579001971159,0.0029178338001867414,0.0026455026455026454,0.0020619358854652974,0.0019581906836808795,0.001906318082788671,0.0018933499325656188,0.001763668430335097,0.001621018777881523,0.0016080506276584707,0.0010115157173980704,0.001491337275651001,0.0012190061209669052,0.0011152609191824878,0.0009985475671750181,0.0009855794169519659,0.0007262164124909223,0.0010504201680672268,0.0006613756613756613,0.0006873119618217657,0.0005705986098142961,0.00041498080713766987,0.0004927897084759829,0.00036310820624546115,0.00036310820624546115,0.0004020126569146177,0.0002723311546840959,0.00020749040356883493,0.00023342670401493932,0.00020749040356883493,0.00011671335200746966,0.00010374520178441747,7.78089013383131e-05
ratio,0.3872176564842094,0.21576988680415568,0.06176668217294671,0.05131286504367602,0.05158422494443583,0.04248720731896418,0.03845557450767561,0.024590375768853052,0.021178994159301183,0.02212229286194242,0.0207525714581072,0.009962784927895797,0.009536362226701815,0.0035922882100584068,0.0032046312089729673,0.0030366465085026103,0.002829896107923709,0.0025714581072000826,0.0028428180079598906,0.0018995193053186542,0.0018995193053186542,0.0018478317051739289,0.0017573784049206595,0.0016410813045950275,0.0016023156044864836,0.001744456504884478,0.0017703003049568409,0.0010983615030754122,0.0010854396030392309,0.0005427198015196154,0.0009432987026412364,0.0006719388018814286,0.000930376802605055,0.0009045330025326924,0.0008399235023517858,0.0005944074016643407,0.00042642270119398355,0.0004651884013025275,0.0003359694009407143,0.000323047500904533,0.00034889130097689563,0.00037473510104925827,0.00036181320101307695,0.0002713599007598077,0.00020675040057890112,0.0001292190003618132,0.00010337520028945056,6.46095001809066e-05
ratio,0.39321650947113995,0.21457846202348738,0.054764469432257046,0.05367417176785855,0.052110973911672756,0.04283687570606626,0.03894858524025957,0.024945485116780075,0.021503822609883615,0.02164831989070751,0.02067624727425584,0.0099309040275333,0.009497412185061609,0.003678112602790111,0.0028768095000394085,0.0032446207603184195,0.0029293539657935528,0.0026797677534613666,0.002246275910989675,0.0019178730000262722,0.001878464650710664,0.0018653285342721277,0.001773375719202375,0.0016026062055014055,0.0016026062055014055,0.0014843811575545806,0.0013530199931692194,0.0010246170822058166,0.0010771615479599611,0.0009195281506975278,0.0009458003835746,0.0006962141712424139,0.0007487586369965583,0.0006830780548038777,0.0006830780548038777,0.0006305335890497333,0.00042035572603315555,0.00042035572603315555,0.00036781126027901113,0.0003284029109634028,0.00030213067808633053,0.00028899456164779445,0.00030213067808633053,0.00022331397945511388,0.00018390563013950557,0.000118225047946825,0.000118225047946825,5.2544465754144444e-05
ratio,0.39213422713140667,0.21552165186477587,0.055530047619672306,0.052145508927048764,0.0523160476983825,0.043369321386873765,0.038659827624657285,0.024295215731545736,0.021553477023180154,0.021619068858308516,0.022235632108515133,0.009956840572485536,0.009471460992535648,0.0036600244001626678,0.003161526453187107,0.002912277479699327,0.0028598040115966365,0.0026367917721602015,0.002177648926261659,0.0019283999527738788,0.0018496897506198428,0.0019021632187225335,0.0017185060803631164,0.0016266775111834079,0.0016266775111834079,0.0012068897663618833,0.0012987183355415918,0.0010757060961051569,0.001180653032310538,0.001285599968515919,0.000773983654514686,0.0006821550853349775,0.0006034448831809416,0.0006559183512836322,0.0006559183512836322,0.000590326516155269,0.00043290611184719724,0.00045914284589854257,0.00034107754266748876,0.00034107754266748876,0.0003148408086161435,0.0002492489734877802,0.0003017224415904708,0.00022301223943643495,0.00018365713835941702,0.0001180653032310538,9.182856917970851e-05,6.559183512836322e-05
ratio,0.3914442700156986,0.21809262166405025,0.05803244374672946,0.051229722658294084,0.05167451596023025,0.042320774463631604,0.03924646781789639,0.024293563579277866,0.021206174777603348,0.021834118262689692,0.019858712715855573,0.009929356357927787,0.009471480900052329,0.003649921507064364,0.0032312925170068026,0.003008895866038723,0.0028519099947671377,0.0025902668759811617,0.0023286237571951856,0.0019099947671376242,0.0018315018315018315,0.0018707482993197278,0.001726844583987441,0.0016875981161695447,0.0016483516483516484,0.0016221873364730508,0.0012166405023547881,0.0012035583464154894,0.001098901098901099,0.0005625327053898482,0.0008241758241758242,0.0006802721088435374,0.0006279434850863422,0.000641025641025641,0.0008241758241758242,0.0006279434850863422,0.0004186289900575615,0.0003793825222396651,0.0003139717425431711,0.0003139717425431711,0.0004186289900575615,0.0002878074306645735,0.00022239665096807955,0.0002747252747252747,0.00019623233908948196,0.00010465724751439037,0.00010465724751439037,6.541077969649399e-05
ratio,0.3914924768291567,0.2154071401492869,0.05540086539341412,0.05149221538099533,0.05164908427781482,0.04532203877276233,0.03950481718237316,0.02449769271997595,0.02155640090461064,0.021477966456200898,0.02068054956403519,0.01002653698837863,0.009699726786671373,0.003673346667189563,0.003058943487979921,0.0028890021830921472,0.0028759297750238573,0.0026536988378629226,0.002222309371609344,0.0019216439860386683,0.0018824267618337974,0.001869354353765507,0.001856281945697217,0.0015425441520582506,0.001607906192399702,0.001359530439102187,0.0013203132148973161,0.0011634443180778332,0.0011242270938729624,0.0010980822777363819,0.0009150685647803182,0.0007189824437559643,0.0006013307711413519,0.0006274755872779325,0.0006797652195510935,0.0005882583630730617,0.0004183170581852883,0.0005098239146633201,0.00033988260977554674,0.0006144031792096422,0.00033988260977554674,0.0002875929775023857,0.0002614481613658052,0.0002483757532975149,0.00020915852909264416,0.00014379648875119285,0.00010457926454632208,6.53620403414513e-05
ratio,0.3908533155422995,0.21402875345028322,0.055701633897152124,0.05209110055858614,0.05304606046335178,0.04441217639286789,0.03984668314953626,0.024894365736561883,0.02136232225318211,0.022317282157947753,0.020041076357547455,0.010125191319022016,0.009549599047656425,0.0036759415512211714,0.0027471449315176013,0.0030218594246693613,0.002864879714296927,0.0026294101487382756,0.0023677772981175516,0.0019491647371243934,0.00185759323940714,0.0019099198095312848,0.0017529400991588503,0.0017660217416898866,0.001595960388786416,0.0014520623209450178,0.0014128173933519092,0.0012689193255105112,0.001125021257669113,0.0008764700495794252,0.0007587352668000994,0.0006802454116138822,0.000667163769082846,0.0006540821265518099,0.0008110618369242442,0.0005886739138966289,0.00045785748858626687,0.0004447758460552307,0.0004447758460552307,0.0003532043483379773,0.0003008777782138325,0.0002877961356827963,0.00024855120808968775,0.00026163285062072396,0.00019622463796554297,0.00011773478277932577,0.00011773478277932577,6.540821265518099e-05
ratio,0.3902197300645498,0.21416183086653193,0.05107908978287801,0.05474343091869335,0.051887592097541894,0.04629327769446437,0.03930364478059595,0.02464628023733455,0.02122970593988394,0.021816522136010954,0.023446567125252657,0.009975875334159223,0.00961074525656908,0.0036643411358153483,0.003155767099171937,0.0029340809806350657,0.0029601617004629327,0.0026471930625285257,0.0023081437047662513,0.0020603768664015126,0.001877811827606442,0.0018386907478646411,0.0017734889482949729,0.0015257221099302342,0.001669166068983504,0.0011997131120818935,0.0013953185107908979,0.0011736323922540261,0.001147551672426159,0.0010171480732868226,0.0008606637543196193,0.0006780987155245485,0.000625937275868814,0.0006389776357827476,0.0006389776357827476,0.0005607354762991459,0.0004433722370737432,0.00045641259698767686,0.0003651300775901415,0.00039121079741800876,0.000312968637934407,0.00028688791810653973,0.00023472647845080525,0.00023472647845080525,0.000208645758622938,0.00011736323922540262,0.000104322879311469,7.824215948360175e-05
ratio,0.393247947454844,0.21643349753694582,0.053201970443349754,0.05387192118226601,0.05241379310344828,0.041458128078817734,0.03872577996715928,0.024748768472906402,0.021320197044334976,0.02200328407224959,0.02065024630541872,0.009931034482758621,0.009760262725779968,0.0036781609195402297,0.002916256157635468,0.00290311986863711,0.002929392446633826,0.0025878489326765187,0.0023382594417077174,0.0020361247947454845,0.0019047619047619048,0.0018784893267651888,0.0017602627257799672,0.0017208538587848933,0.0016026272577996715,0.0011691297208538587,0.001471264367816092,0.0012216748768472906,0.001129720853858785,0.001405582922824302,0.0008538587848932677,0.0006830870279146142,0.0007750410509031199,0.000696223316912972,0.0006436781609195402,0.0006042692939244663,0.0004334975369458128,0.0004860426929392447,0.00042036124794745484,0.0003415435139573071,0.0002495894909688013,0.00031527093596059113,0.000354679802955665,0.00023645320197044335,0.00019704433497536947,0.00010509031198686371,9.195402298850575e-05,9.195402298850575e-05
ratio,0.3899956945477318,0.2151030046838102,0.05679282946494971,0.05110441374091615,0.051874176419168395,0.046068339269638735,0.03843594661239187,0.024580218403851422,0.021370699440291206,0.022101321643378084,0.02121413753962973,0.009928633866948477,0.009380667214633319,0.0036792046655446395,0.003170378488394849,0.002857254687071901,0.0029094419872923924,0.002635458661134813,0.0022571007345362506,0.0019178832831030568,0.0018656959828825656,0.0018656959828825656,0.0018135086826620741,0.0016438999569454774,0.0016830404321108458,0.001108980129685441,0.0013307761556225293,0.0010176523542995812,0.0011742142549610551,0.0010046055292444584,0.0010176523542995812,0.0007436690281420016,0.0009654650540790898,0.0006262476026458961,0.000717575378031756,0.0006132007775907733,0.0006914817279215103,0.00045663887692929924,0.0003261706263780709,0.0003392174514331937,0.00031312380132294805,0.00031312380132294805,0.00027398332615757956,0.00023484285099221105,0.0001826555507717197,0.0001435150756063512,0.00010437460044098269,5.2187300220491344e-05
ratio,0.39157240262284804,0.21607147522140077,0.056571488283392986,0.051451187335092345,0.051764675148253614,0.041445701298362024,0.039512526450534234,0.025497008803782754,0.02127798531832075,0.02261030852425612,0.020624885707568118,0.010057734005590532,0.009443820371483058,0.0036704198124297917,0.003187126100472844,0.002925886256171791,0.003043444186107265,0.0026646464118707386,0.002220538676558949,0.0019854228166880012,0.0019331748478277908,0.0020246087933331594,0.0018025549256772643,0.0017372449646020011,0.0016588730113116853,0.0009927114083440006,0.0013323232059353693,0.001345385198150422,0.0011233313304945271,0.0007575955484730531,0.0009665874239138954,0.0007184095718278952,0.0006661616029676846,0.0006792235951827373,0.0007184095718278952,0.0005877896496773688,0.0006008516418924214,0.00047023171974189503,0.0003657357820214739,0.0003657357820214739,0.00024817785208600015,0.0002873638287311581,0.000326549805376316,0.00023511585987094752,0.00018286789101073695,0.00011755792993547376,9.143394550536847e-05,6.53099610752632e-05
ratio,0.3898672093083927,0.2171871331298427,0.057825258928804364,0.051694450966580575,0.05183793796144113,0.04168949414312176,0.038950196968511125,0.024431921943074794,0.0213143408729227,0.022527458193107405,0.020701260076700322,0.00999191255119877,0.009574495838877149,0.0036393519605541205,0.0031828024314523493,0.0029088727139912865,0.002830607080430983,0.0026349429965302237,0.0022697033732488065,0.0018914194777073386,0.0018653309331872374,0.0020088179280477944,0.0018131538441470351,0.0016957553938065795,0.001643578304766377,0.001447914220865618,0.0014348699486055672,0.0011218074143643526,0.0011218074143643526,0.0014348699486055672,0.0008609219691633404,0.000704390702042733,0.0006522136130025306,0.00063916934074248,0.0006261250684824294,0.0006261250684824294,0.0004435052568417208,0.0004826380736218726,0.0003521953510213665,0.00036523962328141715,0.0004304609845816702,0.0003261068065012653,0.0002608854452010122,0.00024784117294096163,0.00019566408390075919,0.0001043541780804049,9.130990582035429e-05,5.217708904020245e-05
ratio,0.38984355632102924,0.21493717461932907,0.05872835688469618,0.05333959629963075,0.051695567646559935,0.0433579937631294,0.03935230490207591,0.0243081379418327,0.02129408541120288,0.02205086050547357,0.02107227202150285,0.010033793922313123,0.009355305906760088,0.003744731931994624,0.0027530956015709607,0.002909669759006276,0.0028705262196474473,0.0026095692905885883,0.0020746075860179278,0.0018919377356767266,0.0020876554324708706,0.0019310812750355554,0.0017484114246943542,0.001578789420806096,0.0016440286530708106,0.0012656411059354653,0.0012917367988413513,0.001135162641406036,0.001122114794953093,0.0009133492517060059,0.000678488015553033,0.0007306794013648047,0.000678488015553033,0.0006262966297412612,0.0007045837084589189,0.0006393444761942041,0.00044362677940006003,0.0004044832400412312,0.00030010046841768764,0.00032619616132357354,0.0002870526219647447,0.0002740047755118018,0.00026095692905885883,0.00020876554324708707,0.00018266985034120118,0.00014352631098237236,0.00010438277162354353,6.523923226471471e-05
ratio,0.38798033900942847,0.21489618322590687,0.05912563061719429,0.050864383259626236,0.05146095685216647,0.046039918554735625,0.03879025250625754,0.024550300232144943,0.021295083455458,0.02172306016314991,0.022540106605107187,0.009973154188335689,0.009441425551506349,0.003657255502094492,0.002645674193004526,0.002840209060137212,0.00286614704242157,0.002606767219577989,0.002308480423307871,0.0019583176624690364,0.0019194106890424994,0.0018934727067581414,0.0017119068307676346,0.0016989378396254555,0.001582216919345844,0.0016081549016302022,0.0014525270079240537,0.0011412712205117563,0.0011672092027961145,0.0010893952559430401,0.000778139468530743,0.0009337673622368916,0.0006354805659667735,0.0006354805659667735,0.0006225115748245944,0.0006225115748245944,0.0004409456988340877,0.00047985267226062484,0.0003242247785544762,0.0003112557874122972,0.0003242247785544762,0.00027234881398576004,0.00011672092027961145,0.00022047284941704385,0.00019453486713268576,0.00011672092027961145,9.078293799525335e-05,5.18759645687162e-05
ratio,0.3866237343368119,0.21511424913682742,0.056523257167242116,0.05194553283935291,0.05159638437366645,0.04395391240252939,0.03927273667739975,0.02441452974874242,0.02118167358497886,0.02335415292702797,0.021375644954804672,0.009957196984391771,0.009530459970774981,0.003698387451345515,0.0033104447116938875,0.0029483648213523683,0.0029095705473872057,0.002819050574801826,0.00240524498584009,0.0019785079722232997,0.0019009194242929743,0.0019267822736030828,0.001939713698258137,0.0021078222187738424,0.0016422909311918895,0.0016940166298121063,0.0015000452599862927,0.001150896794299828,0.0011121025203346653,0.0016422909311918895,0.0009051997258537973,0.000788816903958309,0.0007758854793032549,0.0006982969313729294,0.0007241597806830379,0.0007112283560279836,0.00047846271223700714,0.00041380558896173593,0.00040087416430668166,0.00033621704103141046,0.0003103541917213019,0.00045259986292689865,0.0006724340820628209,0.0002715599177561392,0.00019397136982581372,0.00015517709586065096,0.00012931424655054246,5.172569862021699e-05
ratio,0.3888412017167382,0.21594485628820392,0.05575497463909481,0.05388216933281311,0.05204838080374561,0.042515281571075564,0.03944596176355833,0.025152815710755626,0.02147223306021589,0.022148523865262063,0.020652880738717648,0.00998829496683574,0.009546104825074783,0.003693588242944466,0.0030303030303030303,0.002939263883469892,0.002913252698660424,0.0026661464429704775,0.00222395630120952,0.0019378332683053713,0.0019248276759006374,0.0019118220834959032,0.0018207829366627649,0.0021329171543763817,0.0016517102354012226,0.001794771751853297,0.0012745480556639354,0.0011574977240213292,0.001040447392378723,0.0007413187670698401,0.0008843802835219144,0.000754324359474574,0.0007673299518793081,0.0006762908050461699,0.0006502796202367018,0.000754324359474574,0.0004942125113798934,0.00041617895695148915,0.0005072181037846274,0.000377162179737287,0.0003251398101183509,0.0002861230329041488,0.00020808947847574457,0.0002210950708804786,0.00016907270126154247,0.00011705033164260632,9.103914683313825e-05,5.202236961893614e-05
ratio,0.391909440298018,0.21888321943413303,0.05196951611422275,0.05379277778506499,0.052113803009037604,0.04163332764930414,0.040046171806340757,0.02460747406115141,0.021315109461285203,0.022010309954484043,0.02008211236014009,0.010021380694413475,0.009627870981282054,0.0036465233416844837,0.0030693757624250693,0.0029382058580479293,0.0029119718771725015,0.0025971641066673662,0.002361058278788515,0.002085601479596521,0.0019150806039062397,0.001875729632593098,0.0017314427377782442,0.00171832574734053,0.0016396238047142464,0.0011149441872056875,0.0014691029290239647,0.0010624762254548316,0.0011280611776434016,0.0012329971011451133,0.0008001364167005522,0.000905072340202264,0.0007607854453874103,0.0007214344740742684,0.0006952004931988405,0.0006427325314479846,0.00043286068444456106,0.00039350971313141915,0.00032792476094284926,0.0003541587418182772,0.0003148077705051353,0.00032792476094284926,0.00014428689481485368,0.0002229888374411375,0.00018363786612799558,0.00010493592350171177,9.181893306399779e-05,6.558495218856985e-05
ratio,0.39164381224821865,0.2160300234886559,0.053932053485900244,0.05376146548217355,0.052527982993688244,0.04212211476636005,0.03948456178566274,0.024787749156901597,0.021244767541039537,0.021494088469563164,0.02113979030797696,0.010012203603343525,0.009487317438030628,0.0037004474654559294,0.0031755613001430314,0.002873751755088115,0.0028343852926896477,0.0026637972889629563,0.0021520332777828807,0.0019158345033920769,0.001955200965790544,0.0018371015785951421,0.0019289566575248992,0.0015221698794074035,0.0016140249583371606,0.001955200965790544,0.001509047725274581,0.0009972837140945058,0.0011022609471570853,0.0011153831012899078,0.0008529400186334589,0.0009579172516960384,0.0007742070938365242,0.0006298633983754773,0.0006429855525082997,0.0005642526277113651,0.0004461532405159631,0.0004199089322503182,0.00031493169918773864,0.0003280538533205611,0.0002886873909220938,0.0002886873909220938,0.00017058800372669178,0.000236198774390804,0.0001837101578595142,0.00013122154132822443,0.00010497723306257955,0.0001443436954610469
ratio,0.3914828857431484,0.21431851278485498,0.052175852432992664,0.053842016189339176,0.0527662254175249,0.04527504821379374,0.03958122876297181,0.024703829552759664,0.021345263240754104,0.022276740616349395,0.022447292811880928,0.009996982538079057,0.00940660955354683,0.0036865513034123557,0.002820670926098422,0.002951864922661139,0.0028862679243797803,0.0026501187305668895,0.002243417341222466,0.0018629547511905854,0.0018104771525654987,0.0019679099484407594,0.0017973577529092268,0.0016136861577214228,0.0016530443566902379,0.001167626569408184,0.0012463429673458142,0.0012725817666583577,0.0011020295711268253,0.0006822087821261299,0.0007478057804074886,0.0006428505831573147,0.0006166117838447713,0.0006297311835010429,0.0005903729845322278,0.0005772535848759561,0.00041982078900069535,0.0004067013893444236,0.00031486559175052147,0.0003279849914067932,0.0004460595883132388,0.00028862679243797803,0.00028862679243797803,0.00020991039450034767,0.0001836715951878042,0.00011807459690644556,7.871639793763037e-05,7.871639793763037e-05
ratio,0.3932712636734908,0.21417972186839307,0.054076768525692376,0.052264579585297635,0.052369634016624866,0.044227915588764426,0.03950046617903902,0.024753450381478904,0.02143110399075521,0.022678625362766082,0.020577536736221456,0.009980170976086986,0.009415503407703116,0.0037163005082008114,0.002954655881078384,0.00287586505758296,0.00287586505758296,0.0027708106262557286,0.0020748250187128205,0.0019303751756378773,0.0019041115678060695,0.0018778479599742617,0.0019041115678060695,0.0016940027051516066,0.0017071345090675107,0.0014313666268335281,0.0013000485876744888,0.0013263121955062968,0.0011293351367677377,0.00036769050964531,0.0009586216858609867,0.0006959856075429082,0.0006434583918792924,0.0006828538036270042,0.0006040629801315807,0.0006171947840474847,0.0004858767448884453,0.00044648133314073357,0.0004070859213930218,0.0003414269018135021,0.0003020314900657903,0.00026263607831807854,0.0002757678822339825,0.00022324066657036678,0.000183845254822655,0.00011818623524313535,0.00010505443132723142,7.879082349542357e-05
