,IteratorGetNext,StringToHashBucketFast,MatMul,Unique,Mul,ConcatV2,RealDiv,Add,GatherV2,ApplyAdam,Cast,DynamicStitch,Select,BiasAdd,Tile,Sub,Shape,LeakyRelu,BiasAddGrad,Mean,AddN,LeakyReluGrad,Sum,Reshape,RandomUniform,Slice,Neg,StridedSlice,Floor,Const,ZerosLike,UnsortedSegmentSum,ScatterAdd,Sqrt,MEMCPYHtoD,Assign,VariableV2,AssignSub,Size,ExpandDims,NoOp,BroadcastGradientArgs,GreaterEqual,Maximum,Exp,Log1p,Reciprocal,FloorDiv,Transpose,Identity,Fill,MEMCPYDtoH,ShapeN,Snapshot,Pack,AssignAdd,IteratorV2,ConcatOffset,_Arg,_Retval
ratio,0.31033138401559457,0.13071061492114125,0.09317738791423003,0.0456849193691299,0.043948254474570264,0.028708133971291867,0.02381711855396066,0.01318447634237108,0.015062909799751905,0.0152046783625731,0.01573631047315258,0.010987063618642566,0.012759170653907496,0.014354066985645933,0.012723728513202198,0.01112883218146376,0.01112883218146376,0.008009923799397484,0.01038454722665249,0.00886053517632465,0.007939039517986886,0.008895977317029949,0.009782030834662414,0.008470671628566365,0.007974481658692184,0.00808080808080808,0.006663122452596136,0.008009923799397484,0.007974481658692184,0.006025163919900762,0.005918837497784866,0.005245436824384193,0.005103668261562998,0.005032783980152401,0.00531632110579479,0.004678362573099415,0.0045011518695729225,0.004430267588162325,0.0031189083820662767,0.0035796562112351588,0.0030480241006556794,0.003012581959950381,0.004891015417331207,0.002941697678539784,0.0029771398192450825,0.002126528442317916,0.0022682970051391103,0.0019847598794967215,0.002161970583023215,0.0020910863016126175,0.0019847598794967215,0.001417685628211944,0.0011695906432748538,0.0009923799397483608,0.0010278220804536594,0.0010278220804536594,0.0009923799397483608,0.0009923799397483608,0.0001417685628211944,0.0001063264221158958
ratio,0.3034082923401265,0.12234715390021082,0.09058327477160928,0.04848910751932537,0.045643007730147574,0.035382993675333804,0.023295853829936753,0.023330990864371046,0.016760365425158116,0.014968376669009135,0.014441321152494729,0.015214335910049191,0.012438510189739986,0.010435699226985243,0.011138439915671117,0.011524947294448348,0.010014054813773718,0.008292340126493323,0.00994378074490513,0.00713281799016163,0.008116654954321855,0.008292340126493323,0.006711173576950106,0.007659873506676036,0.012930428671820099,0.00741391426563598,0.006921995783555868,0.007800421644413211,0.008292340126493323,0.006008432888264231,0.008503162333099086,0.005235418130709768,0.005270555165144062,0.004884047786366831,0.004919184820801124,0.0044975404075896,0.004286718200983837,0.004321855235418131,0.0032326071679550246,0.0033380182712579058,0.003443429374560787,0.0032326071679550246,0.0028460997891777934,0.002916373858046381,0.004075895994378074,0.002037947997189037,0.0022839072382290935,0.0021082220660576245,0.0021433591004919187,0.0017568517217146872,0.0016163035839775123,0.0016163035839775123,0.0014757554462403373,0.0008081517919887562,0.0010892480674631062,0.0010189739985945185,0.0007027406886858749,0.0011243851018974,0.000140548137737175,0.000140548137737175
ratio,0.2976190476190476,0.13326226012793177,0.10344705046197583,0.049964463397299215,0.04808102345415778,0.024591329068941008,0.022921108742004266,0.01652452025586354,0.017484008528784647,0.014925373134328358,0.014285714285714285,0.013610518834399432,0.011371712864250177,0.010554371002132195,0.010767590618336887,0.009346126510305615,0.011940298507462687,0.00785358919687278,0.009310589907604833,0.011513859275053304,0.008706467661691543,0.008208955223880597,0.007498223169864961,0.0073916133617626155,0.007427149964463397,0.007178393745557924,0.006574271499644634,0.00824449182658138,0.0073916133617626155,0.006254442075337598,0.007071783937455579,0.005188343994314144,0.005650319829424307,0.005010660980810234,0.004975124378109453,0.004477611940298508,0.0045131485429992894,0.004406538734896943,0.0032693674484719263,0.0038024164889836534,0.0031982942430703624,0.0036958066808813078,0.003980099502487562,0.0034470504619758353,0.0026297085998578536,0.0024875621890547263,0.002736318407960199,0.0022032693674484717,0.0017768301350390902,0.0016346837242359631,0.00216773276474769,0.0014925373134328358,0.0011371712864250178,0.0008884150675195451,0.0010305614783226724,0.0009950248756218905,0.0006041222459132907,0.0009594882729211088,0.00017768301350390902,0.00014214641080312722
ratio,0.32213861659533344,0.10862211790694463,0.09923374292420267,0.04635510147728842,0.044594781168024296,0.034136407565925724,0.023401905287864146,0.02001932900731741,0.015325141515946432,0.014807400248515809,0.01432417506558056,0.01239127433383957,0.012874499516774817,0.009940632334667954,0.011942565235399697,0.009629987574209582,0.011286759629987575,0.010147728841640204,0.009837084081181832,0.008318376363385338,0.008559988954852962,0.008145795940908463,0.008767085461825211,0.009250310644760458,0.008594505039348336,0.00783515118045009,0.008145795940908463,0.007869667264945465,0.005246444843296977,0.005902250448709098,0.0061438630401767225,0.004970316167333977,0.005315477012287726,0.004728703575866354,0.0045561231533894795,0.004314510561921856,0.004107414054949607,0.00434902664641723,0.004279994477426481,0.003106447604583736,0.002933867182106862,0.00334806019605136,0.004107414054949607,0.0030374154355929865,0.0024851580836669886,0.003175479773574486,0.0024851580836669886,0.0021399972387132404,0.0020364489852271158,0.0016222559712826177,0.0014841916333011183,0.0015187077177964933,0.0011735468728427446,0.0010354825348612453,0.0011390307883473699,0.0009664503658704957,0.0006903216899074969,0.0008283860278889963,0.00013806433798149937,0.00013806433798149937
ratio,0.30432836334836955,0.13126269756551082,0.0870837781068145,0.05567990082986123,0.05110016872697221,0.033607658138493854,0.02238214937502152,0.014359009675975346,0.012568437725973623,0.01663165868943907,0.020316104817327228,0.012017492510588479,0.012671739953858337,0.010330222788471472,0.01139767914328019,0.009503804965393754,0.0105368272442409,0.007609930787507317,0.010192486484625184,0.007472194483661031,0.00919389828173961,0.00853965083846975,0.008264178230777177,0.009125030129816466,0.004441995799042733,0.008229744154815605,0.0060603973692365965,0.007300024103853173,0.005750490685582452,0.00592266106539031,0.007437760407699459,0.005543886229813023,0.005750490685582452,0.005199545470197307,0.00482077063462002,0.004717468406735305,0.004235391343273304,0.004476429875004304,0.0036500120519265865,0.003753314279811301,0.003546709824041872,0.003133500912503013,0.0030301986846182983,0.003236803140387728,0.002169346785579009,0.003133500912503013,0.0019627423298095793,0.002169346785579009,0.0017905719500017217,0.001687269722117007,0.002582555697117868,0.001446231190386006,0.0009985882028855757,0.000964154126924004,0.001205192658655005,0.0015839674942322922,0.0008608518990392892,0.0007575496711545746,0.00013773630384628628,0.00013773630384628628
ratio,0.313435694448878,0.12037539502665433,0.08906055479299008,0.04666900756535895,0.04497717623775018,0.032304401953586366,0.02499441376448431,0.018354773837264977,0.01720560538832317,0.013598493312478054,0.013183515817026845,0.015226481948478948,0.013853864078909567,0.014651897724008045,0.009991381236632936,0.011044785648162926,0.009448718357965971,0.011427841797810196,0.00884221278769113,0.007533437609729627,0.007916493759376895,0.007693044338749322,0.009608325086985668,0.007469594918121748,0.005777763590512976,0.006926932039454783,0.009799853161809301,0.006671561273023271,0.006895010693650844,0.008363392600632043,0.005522392824081463,0.0049158872538066205,0.004788201870590864,0.005107415328630255,0.004724359178982986,0.00529894340345389,0.0065757972356114535,0.004022089571296326,0.0037667188048648133,0.002936763813962397,0.00813994318000447,0.0029048424681584577,0.0034794266926293613,0.003096370542982092,0.002074887477256041,0.002011044785648163,0.002394100935295432,0.0022664155520796757,0.0015641459443930157,0.00280907843074664,0.0011491684489418074,0.001340696523765442,0.001021483065726051,0.0009576403741181728,0.0009257190283142337,0.001021483065726051,0.0008299549909024165,0.0007341909534905992,0.00019152807482363457,0.00012768538321575638
ratio,0.3226454343303924,0.10626927767018148,0.08546732659063194,0.0514668962054372,0.05243526289362312,0.027006670970518613,0.021698586901943907,0.017717523850512874,0.011692131124022667,0.015027616383329747,0.015565597876766372,0.018112043612366402,0.014668962054371995,0.012086650885876193,0.010831360734524067,0.011620400258231117,0.011118284197690266,0.007603471773904311,0.009898859479233914,0.00986299404633814,0.008571838462090238,0.009073954522631088,0.007639337206800086,0.007818664371278962,0.007352413743633886,0.0074958754752169855,0.00674270138440571,0.007173086579155011,0.012337708916146618,0.00695789398178036,0.00398106305143103,0.005272218635678933,0.0054515458001578075,0.005200487769887382,0.004877698873825407,0.004913564306721182,0.0046266408435549815,0.0044114482461803314,0.0038376013198479306,0.00347894699089018,0.0035506778566817302,0.0036582741553690553,0.004196255648805681,0.0030844272290366545,0.0028333691987662292,0.0029409654974535543,0.0027257729000789038,0.0026181766013915787,0.0025823111684958036,0.002080195107954953,0.0018650025105803028,0.001506348181622552,0.0011476938526648016,0.0010759629868732515,0.0011118284197690266,0.0010400975539774765,0.0008249049566028261,0.0008249049566028261,0.00017932716447887525,0.0001434617315831002
ratio,0.3109972969127899,0.1255512875231185,0.09073125622421398,0.04680608905961019,0.048833404467207284,0.033646322378716745,0.021660264618011096,0.016040688575899843,0.014831412718736663,0.014938113529662825,0.013302034428794992,0.018068003983496943,0.013835538483425808,0.02084222506757718,0.011986057760705647,0.009567506046379286,0.009318537487551572,0.007753592260634514,0.010492246407739365,0.00842936406316688,0.007931426945511452,0.007718025323659126,0.007113387395077536,0.007433489827856025,0.0051572058614312135,0.00736235595390525,0.005761843790012804,0.007860293071560677,0.00828709631526533,0.005584009105135865,0.005619576042111253,0.005299473609332765,0.005121638924455826,0.004872670365628112,0.004623701806800398,0.004694835680751174,0.004481434058898848,0.004339166310997297,0.003343292075686442,0.0038412291933418692,0.0029164888319817895,0.0033788590126618296,0.0051572058614312135,0.002774221084080239,0.00245411865130175,0.0021695831554986483,0.002240717029449424,0.0019561815336463224,0.001885047659695547,0.001564945226917058,0.0020273154075970976,0.0014938113529662826,0.0013871105420401196,0.0009247403613600796,0.0009958742353108551,0.0009958742353108551,0.0005335040546308152,0.000782472613458529,0.0001422677479015507,0.0001422677479015507
ratio,0.30957469544774524,0.1368882239794828,0.0907957540785068,0.051969794115551755,0.04954762413621144,0.023438056564793048,0.021265227612737764,0.015957825746242073,0.01955546056849754,0.015387903398162001,0.009724300064116264,0.01346441547339175,0.014746740756571917,0.010650423879746384,0.01100662534729643,0.009795540357626274,0.010116121678421314,0.00968867991736126,0.009474959036831232,0.007088409204245922,0.008406354634181093,0.008370734487426089,0.006945928617225903,0.00776519199259101,0.00815701360689606,0.007658331552325996,0.006055424948350787,0.007872052432856023,0.01161216784213151,0.006411626415900834,0.006162285388615801,0.005164921279475671,0.005378642160005699,0.005414262306760704,0.005485502600270713,0.004879960105435634,0.004345657904110565,0.004416898197620574,0.00338391394172544,0.0028496117404003705,0.0021728289520552826,0.0030277124741753935,0.0026358908598703426,0.0030277124741753935,0.002315309539075301,0.002600270713115338,0.002813991593645366,0.0020659685117902686,0.002030348365035264,0.0016741468974852177,0.0011042245494051436,0.001638526750730213,0.0010686044026501388,0.0009973641091401296,0.0010329842558951343,0.0011754648429151528,0.000676782788345088,0.0007836432286101019,0.0001424805870200185,0.0001424805870200185
ratio,0.3170618317061832,0.11468726531488038,0.0785323463147731,0.05206880520688052,0.04809927404069664,0.03200658012373494,0.02067017129778636,0.014733755319529378,0.015091370739906304,0.015377463076207847,0.011586739620212423,0.01813110181311018,0.014733755319529378,0.014340378357114759,0.012552301255230125,0.010013231770553946,0.009298000929800094,0.01165826270428781,0.00940528555591317,0.007688731538103923,0.011443693452061653,0.009083431677573937,0.007438400743840074,0.008368200836820083,0.007438400743840074,0.007939062332367772,0.007724493080141615,0.006866216071236992,0.01233773200300397,0.006079462146407753,0.004649000464900047,0.005149662053427744,0.005292708221578514,0.005221185137503129,0.005221185137503129,0.00497085434323928,0.004577477380824661,0.004935092801201588,0.00375496191395773,0.0033258234095054177,0.003433108035618496,0.0033258234095054177,0.0035761542037692664,0.0033973464935808033,0.0041841004184100415,0.0019668848120730966,0.0021456925222615598,0.0021456925222615598,0.0017880771018846332,0.002002646354110789,0.002002646354110789,0.0015735078496584773,0.0019311232700354038,0.003075492615241569,0.0011086078031684727,0.0011086078031684727,0.0006079462146407753,0.0007867539248292386,0.00017880771018846333,0.000107284626113078
ratio,0.31863186318631864,0.11114311431143115,0.08417641764176417,0.04835283528352835,0.0502970297029703,0.03341134113411341,0.03027902790279028,0.016813681368136813,0.014869486948694869,0.01522952295229523,0.014005400540054006,0.013897389738973897,0.014041404140414042,0.009504950495049505,0.012997299729972997,0.00954095409540954,0.011125112511251124,0.009252925292529253,0.009972997299729973,0.007272727272727273,0.008676867686768676,0.009288928892889289,0.008100810081008101,0.00784878487848785,0.00892889288928893,0.008064806480648066,0.008064806480648066,0.006480648064806481,0.008856885688568857,0.006084608460846084,0.006228622862286229,0.0051845184518451845,0.005544554455445544,0.004896489648964896,0.0054005400540054005,0.004608460846084609,0.004428442844284428,0.004248424842484249,0.004356435643564357,0.0030963096309630962,0.0038163816381638163,0.0037443744374437444,0.004788478847884788,0.0029522952295229525,0.0023042304230423043,0.0022322232223222324,0.0020162016201620164,0.002448244824482448,0.0019441944194419443,0.0015841584158415843,0.001224122412241224,0.0015121512151215122,0.0011521152115211522,0.0009000900090009,0.0012961296129612961,0.0011521152115211522,0.00054005400540054,0.0008280828082808281,0.00014401440144014402,0.00021602160216021603
ratio,0.3174370349170006,0.12163709215798511,0.08586147681740126,0.04697338294218661,0.04829708070978821,0.03702776187750429,0.03126788780767029,0.015311963365769891,0.012271036061820263,0.014954207212364052,0.0124141385231826,0.01177017744705209,0.013093875214653692,0.01252146536920435,0.011018889524899829,0.012593016599885518,0.009981396680022896,0.009230108757870635,0.00815684029765312,0.009623640526617058,0.008192615912993704,0.008693474527761877,0.008264167143674872,0.008299942759015456,0.008085289066971951,0.008121064682312535,0.009516313680595306,0.006654264453348597,0.004257298225529479,0.006153405838580424,0.005902976531196337,0.005115912993703492,0.005187464224384659,0.005115912993703492,0.005080137378362908,0.004650829994275902,0.004257298225529479,0.004257298225529479,0.003541785918717802,0.0033271322266742987,0.0023611906124785345,0.00296937607326846,0.003827990841442473,0.0033629078420148828,0.0021823125357756153,0.0028620492272467086,0.002790497996565541,0.002003434459072696,0.00203921007441328,0.001967658843732112,0.001788780767029193,0.0017172295363480253,0.0011448196908986834,0.0008943903835145965,0.001001717229536348,0.0011090440755580995,0.0007870635374928449,0.0007870635374928449,0.0001788780767029193,0.00010732684602175158
ratio,0.32286467988022244,0.1176030229573649,0.08694567232282903,0.047554541565663765,0.04955083416512192,0.024383288179095963,0.021745330101240554,0.022351347497504635,0.013047198060744333,0.016255525452730644,0.013368030799942964,0.018180521887922428,0.014900898331669757,0.011336090118351632,0.01187081135034935,0.010551832311421646,0.009910166833024384,0.011692570939683445,0.00951803792955939,0.007699985740767147,0.009553686011692571,0.007842578069299872,0.007913874233566234,0.007628689576500784,0.006987024098103522,0.007628689576500784,0.00663054327677171,0.006987024098103522,0.0052402680735776416,0.006024525880507629,0.005953229716241266,0.005026379580778554,0.004990731498645373,0.005561100812776273,0.004848139170112648,0.004848139170112648,0.004456010266647654,0.0042421217738485666,0.004277769855981748,0.0037430486239840295,0.0027805504063881364,0.003208327391986311,0.0031370312277199486,0.003208327391986311,0.005133323827178098,0.0020319406815913306,0.002424069585056324,0.002245829174390418,0.0019249964351917867,0.0017111079423926994,0.001960644517324968,0.0016398117781263367,0.001532867531726793,0.0010337943818622558,0.0011407386282617994,0.0011050905461286182,0.0009981462997290746,0.0008199058890631684,0.00014259232853272493,0.00010694424639954371
ratio,0.3240506329113924,0.11608927381745503,0.086309127248501,0.045836109260493,0.043337774816788806,0.03481012658227848,0.024450366422385076,0.013657561625582945,0.015456362425049967,0.014123917388407728,0.012291805463024651,0.009227181878747501,0.012858094603597601,0.009127248500999333,0.013690872751499,0.011425716189207196,0.010592938041305797,0.012558294470353098,0.009260493004663558,0.01055962691538974,0.008294470353097935,0.008027981345769488,0.007228514323784144,0.01475682878081279,0.004730179880079947,0.007028647568287808,0.006562291805463025,0.007061958694203864,0.011558960692871418,0.006695536309127248,0.005596269153897402,0.004963357761492339,0.004830113257828114,0.004863424383744171,0.005063291139240506,0.004863424383744171,0.004796802131912059,0.004297135243171219,0.004830113257828114,0.003597601598934044,0.006895403064623584,0.0029980013324450365,0.0038307794803464357,0.002631578947368421,0.0023984010659560294,0.0020652898067954695,0.0027315123251165888,0.0022318454363757494,0.0019320453031312459,0.002764823451032645,0.0011992005329780147,0.0014656895403064624,0.001765489673550966,0.0010326449033977348,0.0012325116588940705,0.0010659560293137908,0.0012325116588940705,0.0008327781479013991,0.00019986675549633578,0.00013324450366422385
ratio,0.3313943482600764,0.10508381234295942,0.08687570990947578,0.05589784187519361,0.043024816714280795,0.027467042990396862,0.022992462052111657,0.015626613430626785,0.01380236120194128,0.014525178122741197,0.016728048738512375,0.009809658210856022,0.012941864867655663,0.01135855161257013,0.012597666333941417,0.013561422228341308,0.010360375864798816,0.010085017037827418,0.00905242143668468,0.008880322169827556,0.007950986128799091,0.007710047155199119,0.009258940556913228,0.00801982583554194,0.007503528034970571,0.008845902316456131,0.006092314046742161,0.008604963342856159,0.0038206037242281346,0.006952810381027776,0.00667745155405638,0.005025298592227997,0.004990878738856572,0.005231817712456545,0.0048187794719994495,0.004887619178742299,0.004509000791656627,0.005748115513027914,0.004887619178742299,0.0035452448972567376,0.008398444222627612,0.003717344164113861,0.0035796647506281623,0.0031322066567996422,0.002788008123085396,0.0023061301758854507,0.0017554125219426564,0.0022028706157711767,0.0015833132550855332,0.0016865728151998073,0.002684748562971122,0.0014456338415998347,0.0012046948679998624,0.0011014353078855883,0.0013079544281141362,0.001135855161257013,0.001514473548342684,0.0008949161876570406,0.00024093897359997246,0.0001720992668571232
ratio,0.3102193504506036,0.13320863798673696,0.09294337697670464,0.05230402992688318,0.04631865329025676,0.02360142832851556,0.022037068525760924,0.015779629314742392,0.01513348070056113,0.014113246046590715,0.010882502975684407,0.013501105254208468,0.012854956640027206,0.013024995749022276,0.010168338717905118,0.00901207277673865,0.023363373575922462,0.010440401292297228,0.010338377826900187,0.007685767726577112,0.008399931984356401,0.008127869409964291,0.007175650399591906,0.00792382247917021,0.006461486141812617,0.006767556538003741,0.00622343138921952,0.006087400102023466,0.008025845944567251,0.006461486141812617,0.005305220200646148,0.0049651419826560106,0.004999149804455025,0.004897126339057983,0.0046930794082639,0.004353001190273763,0.004318993368474749,0.004216969903077708,0.003298758714504336,0.004080938615881653,0.0035368134670974325,0.003298758714504336,0.0035028056452984188,0.003162727427308281,0.003434790001700391,0.00234653970413195,0.002516578813127019,0.0020404693079408265,0.0017003910899506887,0.0015983676245536474,0.0011222581193674546,0.001496344159156606,0.0014623363373575922,0.0008161877231763306,0.0009182111885733719,0.0010882502975684408,0.0008501955449753444,0.0010882502975684408,0.00017003910899506886,0.0001360312871960551
ratio,0.3359400694317559,0.1097752603690846,0.0858761191302759,0.04995432121322858,0.0464827334186004,0.03168280650465924,0.02243742006212315,0.021450758267860404,0.01633473414946099,0.015092271149278275,0.013776722090261283,0.010049333089713137,0.012278457884158597,0.011218710031061575,0.011839941531152932,0.01330166270783848,0.010451306413301662,0.01026859126621597,0.00913575735428467,0.006833546501004933,0.00858761191302759,0.009062671295450393,0.008185638589439064,0.008404896765941897,0.00526219623606797,0.00833181070710762,0.007272062854010598,0.007235519824593459,0.007564407089347707,0.005956513794993605,0.004604421706559474,0.005371825324319386,0.005152567147816554,0.005298739265485109,0.005481454412570802,0.00471405079481089,0.004238991412388087,0.004494792618308058,0.0032523296181253426,0.0036177599122967294,0.0010962908825141605,0.003435044765211036,0.002192581765028321,0.0036177599122967294,0.0037273890005481455,0.0021194957061940437,0.002082952676776905,0.0022656678238625982,0.0016809793531883793,0.001717522382605518,0.0011328339119312991,0.0015348072355198246,0.0018271514708569341,0.001023204823679883,0.0010597478530970218,0.0011693769413484378,0.0009135757354284671,0.0008404896765941897,0.00014617211766855472,0.00014617211766855472
ratio,0.30902814101893505,0.13282421452732154,0.08121491090420895,0.049726261463890926,0.0470411828294452,0.035184991456567984,0.0243051923143983,0.018900163894410155,0.015796631446804058,0.014645883460613034,0.018237612023572897,0.010112633818042333,0.01412281619416257,0.01290232590577815,0.01227464518603759,0.009763922307075356,0.009589566551591868,0.00896188583185131,0.01000802036475224,0.01077518568887959,0.00833420511211075,0.008438818565400843,0.007218328277016424,0.007462426334693308,0.007846008996756982,0.007322941730306517,0.00652090525508247,0.006241936046308889,0.006207064895212191,0.006625518708372563,0.00530041496669805,0.00516093036231126,0.005091188060117865,0.004916832304634376,0.00530041496669805,0.004777347700247585,0.004324022735990515,0.00425428043379712,0.0038009554695400496,0.003382501656379677,0.003626599714056561,0.002929176692122607,0.003173274749799491,0.0028594343899292114,0.0023014959723820483,0.00212714021689856,0.0023014959723820483,0.001987655612511769,0.0038358266206367474,0.001987655612511769,0.0013251037416745126,0.0015343306482546988,0.0010112633818042333,0.0008369076263207448,0.001046134532900931,0.0010112633818042333,0.0011158768350943264,0.0007322941730306517,0.0002092269065801862,0.0001046134532900931
ratio,0.30003922547516315,0.1233106301037692,0.08797204293406555,0.047320186855899865,0.04753414399315337,0.029312127803729986,0.022536818457369042,0.015048318653496416,0.01444210676461149,0.015048318653496416,0.014834361516242912,0.017580144777662874,0.016581678137146526,0.01362193773847306,0.010198623542417002,0.009877687836536747,0.011589344934564776,0.010483899725421674,0.009128837856149485,0.014406447241735905,0.008700923581642478,0.008344328352886638,0.00663267125485861,0.007310202189494705,0.016332061477017438,0.007096245052241201,0.0067039903006097775,0.01009164497379025,0.00962807117640766,0.005741183182969012,0.005955140320222515,0.005170630816959669,0.005099311771208501,0.0049566736797061655,0.005063652248332918,0.004493099882323575,0.004207823699318903,0.004314802267945655,0.004065185607816568,0.003280676104553721,0.0033519951503048887,0.0034233141960560566,0.0028171023071711303,0.0030310594444246334,0.003280676104553721,0.002068252326783868,0.002888421352922298,0.0021039118496594517,0.0019969332810327,0.0019969332810327,0.0011767642548942696,0.0015690190065256926,0.0013194023463966053,0.000927147594765182,0.001034126163391934,0.0010697856862675178,0.0007488499803872624,0.0008201690261384302,0.00017829761437791964,0.0001426380915023357
ratio,0.30453990374254725,0.1323180805976582,0.08383018461317435,0.049385819984196534,0.04611737662524244,0.036707133108253714,0.022699518712736153,0.018676819194023416,0.013361109115724445,0.014977372315207241,0.018533151354069393,0.014079448315494576,0.013863946555563536,0.011493427196322103,0.012283600316069248,0.010272250556712879,0.010487752316643919,0.010523669276632426,0.009338409597011708,0.008260900797356512,0.008189066877379499,0.008260900797356512,0.007578478557574887,0.008009482077436965,0.010811004956540478,0.007147475037712808,0.008045399037425472,0.0060699662380576105,0.005100208318367934,0.005890381438115078,0.005746713598161052,0.0052438761583219595,0.0050283743983909205,0.0051361252783564395,0.005172042238344946,0.004489619998563322,0.004274118238632282,0.004381869118597802,0.003376194238919618,0.003268443358954098,0.004202284318655269,0.0031606924789885785,0.0033043603189426046,0.003124775519000072,0.0024064363192299403,0.002190934559298901,0.0021191006393218876,0.002190934559298901,0.0018676819194023417,0.0019754327993678615,0.0011134257596437038,0.001436678399540263,0.001436678399540263,0.0017958479994253287,0.0014725953595287695,0.0011493427196322104,0.0009697579196896775,0.0008260900797356512,0.0001436678399540263,0.0001436678399540263
ratio,0.3228747296622858,0.11991349193145899,0.08843786391615371,0.04644817833971053,0.047945433372151056,0.026717684245549825,0.024920978206621196,0.028148394609881885,0.017401430710364332,0.014340375977374812,0.012809848610880054,0.011944767925469972,0.013608384628181668,0.010347695890866744,0.011179504242222593,0.014174014307103643,0.00928298120113126,0.007419730494094161,0.0097155215438363,0.011146231908168358,0.008417900515721178,0.0078522708367992,0.008817168524371985,0.008584262185992347,0.00502412244218932,0.006953917817334886,0.005523207453002828,0.006854100815172184,0.005356845782731659,0.0071535518216602895,0.005456662784894361,0.004924305440026618,0.005057394776243554,0.004924305440026618,0.004325403427050407,0.004924305440026618,0.004491765097321577,0.004025952420562302,0.0035934120778572617,0.0037265014140741974,0.005523207453002828,0.002861420728664116,0.0021959740475794376,0.002495425054067543,0.002062884711362502,0.001996340043254034,0.002761603726501414,0.0018299783729828648,0.0019297953751455665,0.001696889036765929,0.001064714689735485,0.0015305273664947595,0.0011312593578439527,0.0017967060389286308,0.0009648976875727833,0.001064714689735485,0.0011978040259524206,0.0007985360173016137,0.00019963400432540342,0.0001330893362169356
ratio,0.30905549524235265,0.12705153585797305,0.096174723801009,0.04400025544415352,0.04304233986844626,0.029248355578261703,0.024554569257296124,0.016220703748642953,0.014592247269940609,0.017146688805159974,0.01708282776677949,0.0116227089852481,0.010888307043872534,0.014528386231560126,0.012676416118526088,0.011878153138770036,0.010856376524682292,0.008174212912701961,0.009004406411648253,0.008078421355131234,0.009962321987355515,0.009451433680311642,0.009004406411648253,0.0094195031611214,0.006833131106711795,0.007663324605658088,0.008908614854077528,0.006609617472380101,0.0030333993230729933,0.006481895395619133,0.0052366051471996935,0.005747493454243566,0.005779423973433808,0.0053962577431509035,0.004534133725014369,0.004949230474487515,0.004470272686633884,0.004023245417970496,0.003831662302829044,0.0033527045149754136,0.004214828533111948,0.0031291908806437194,0.0042467590523021905,0.0034804265917363817,0.001915831151414522,0.0035123571109266236,0.0022032058241267002,0.002107414266555974,0.0017242480362730699,0.0024905804968388787,0.001053707133277987,0.0013410818059901655,0.0013091512867999234,0.0020435532281754903,0.001117568171658471,0.001053707133277987,0.0010217766140877451,0.0011494986908487132,0.00015965259595121016,0.00015965259595121016
ratio,0.3268281213261227,0.09730946222834302,0.0940512579355749,0.0494440898861308,0.04813409022202815,0.028282556850626448,0.023613583688824696,0.019717174431493737,0.015787175439185785,0.014544355245037117,0.013536663195727387,0.014443586040106144,0.011319740687245977,0.014040509220382252,0.013267945315911458,0.013133586376003493,0.011890766181854825,0.008195895334385812,0.008968459238856606,0.007960767189546875,0.008699741359040678,0.008162305599408821,0.007389741694938027,0.008027946659500856,0.011420509892176951,0.007389741694938027,0.006583588055490242,0.007020254610191126,0.0053743575963185655,0.007322562224984045,0.006650767525444224,0.005072049981525646,0.0048705115716637,0.005004870511571663,0.00490410130664069,0.005508716536226529,0.004971280776594673,0.004265896342077861,0.004501024486916798,0.0036276913775150316,0.007624869839776964,0.003123845352860166,0.0027207685331362736,0.003056665882906184,0.002317691713412381,0.0028215377380672465,0.0019146148936884887,0.002452050653320345,0.0017466662188035337,0.0016458970138725606,0.001108461254240704,0.0015451278089415874,0.0013099996641026503,0.0009741023143327399,0.0009069228443787579,0.001074871519263713,0.0009405125793557489,0.001074871519263713,0.00023512814483893723,0.00016794867488495517
ratio,0.30697204445941395,0.13011114853486022,0.09636241158639272,0.046547659144493096,0.04405523745368811,0.03620747726507242,0.028797574941057596,0.01761535870663523,0.016840687100033683,0.01636914786123274,0.01199056921522398,0.009599191647019199,0.01431458403502863,0.009700235769619401,0.010778039744021556,0.010205456382620411,0.010946446615021893,0.007241495453014483,0.009329740653418659,0.009296059279218592,0.008117211182216234,0.009868642640619736,0.009060289659818121,0.008588750421017177,0.006466823846412934,0.00740990232401482,0.007443583698214887,0.005658470865611317,0.004816436510609633,0.00663523071741327,0.004749073762209498,0.005422701246210845,0.005523745368811048,0.005153250252610307,0.004984843381609969,0.004648029639609296,0.004513304142809027,0.004445941394408892,0.003536544291007073,0.0034018187942068037,0.0035028629168070056,0.002694509936005389,0.0025597844392051196,0.0027955540586055913,0.0023576961940047153,0.0029302795554058607,0.0026271471876052545,0.0020882452004041766,0.0017177500842034355,0.0020208824520040417,0.0036712697878073424,0.0014146177164028292,0.0010778039744021555,0.0009430784776018862,0.0009767598518019534,0.0012462108454024924,0.0006399461098012799,0.000740990232401482,0.00013472549680026944,0.00013472549680026944
