,GPU/MatMul,GPU/SegmentSum,GPU/Mul,GPU/ResourceApplyAdam,GPU/Slice,GPU/ConcatV2,GPU/RealDiv,GPU/Softmax,GPU/AddN,GPU/GatherV2,GPU/Relu,GPU/Sum,GPU/UnsortedSegmentSum,GPU/Sub,GPU/RandomUniform,GPU/AssignSubVariableOp,GPU/Add,GPU/ReadVariableOp,GPU/Floor,GPU/LeakyReluGrad,GPU/LeakyRelu,GPU/ReluGrad,GPU/Reshape,GPU/Const,GPU/unknown,GPU/Shape,GPU/VarHandleOp,GPU/SparseSoftmaxCrossEntropyWithLogits,GPU/BroadcastGradientArgs,GPU/Cast,GPU/NoOp,GPU/Snapshot,GPU/DynamicStitch,GPU/ShapeN,GPU/Mean,GPU/AssignAdd,GPU/ConcatOffset,GPU/Unpack,GPU/Maximum,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,GPU/MEMCPYDtoH,MEMCPY/MEMCPYDtoH,GPU/StridedSlice,GPU/FloorDiv,GPU/Size,MEMCPY/AssignSubVariableOp,CPU/_Arg,GPU/AssignVariableOp,GPU/VariableV2,GPU/ExpandDims,GPU/Tile,CPU/NoOp,CPU/_Retval
ratio,0.4321731869743193,0.10734578335335926,0.09201067144573652,0.028715149787182048,0.03050730097957355,0.02181129462558296,0.024886463148891105,0.021974217461254913,0.020894853674928212,0.018899048937946764,0.014703785919393928,0.018288088304176935,0.016414475693949455,0.014215017412378062,0.012585789055658514,0.011852636295134717,0.011710078813921757,0.01173044416838075,0.009408793760055394,0.00967354336802232,0.008003584302384783,0.008716371708449586,0.00826833391035171,0.0056819338940594264,0.005620837830682443,0.005804126020813392,0.005070973260289596,0.0040730708917988715,0.003991609473962894,0.0016088630022605542,0.0015681322933425656,0.0016495937111785431,0.001425574812129605,0.0009368063051137405,0.0008757102417367574,0.000855344887277763,0.0006313259882288251,0.0007127874060648025,0.0005498645703928477,0.0004480377980978759,0.0004480377980978759,0.0004073070891798872,0.0004073070891798872,0.0003054803168849154,0.00036657638026189843,0.0003054803168849154,0.0002647496079669267,0.0002443842535079323,0.000285114962425921,0.0001425574812129605,0.0002036535445899436,0.0001425574812129605,0.0001018267722949718,8.146141783597743e-05
ratio,0.440580567468785,0.13018401538039,0.08550060211691632,0.026028352312340228,0.026303002133817845,0.022584666089197812,0.022204381720998034,0.021126909344432003,0.01867618786047789,0.018486045676378002,0.016922654384890035,0.015697293642912977,0.01487334417848013,0.013457841252403187,0.012295861238459426,0.011619800139437602,0.011471911774026579,0.010056408847949633,0.008683159740561554,0.00864090592187269,0.007732448820062113,0.007816956457439841,0.006971880083662561,0.005197219698730273,0.005831026979063233,0.005345108064141297,0.004162001140853105,0.0038450975006866246,0.0036127014978978725,0.0019436756596877443,0.0016901527475545602,0.0012676145606659202,0.0009084571018105761,0.0009507109204994401,0.0008028225550884161,0.0007183149177106881,0.0008028225550884161,0.0005492996429552321,0.00035915745885534405,0.00046479200557750407,0.00046479200557750407,0.00042253818688864006,0.00042253818688864006,0.00031690364016648005,0.00029577673082204804,0.00029577673082204804,0.00029577673082204804,0.00027464982147761604,0.00019014218409988803,0.00014788836541102402,0.00014788836541102402,8.450763737772801e-05,0.00014788836541102402,0.00012676145606659202
ratio,0.4429861425400315,0.11950173487640353,0.08657141009892028,0.02704683088726536,0.027283894743647768,0.023555526820542662,0.022844335251395443,0.021659015969483417,0.018792698433223422,0.018641839615525527,0.015926380896963428,0.01573241955992328,0.015797073338936662,0.013404883515441477,0.012435076830240728,0.012068705415831556,0.011766987780435766,0.010797181095235017,0.008986875282860284,0.00842654253141096,0.007758453481606,0.007801556000948256,0.006810198056076378,0.005667981293506605,0.0058188401112045,0.006142109006271416,0.004094739337514278,0.003922329260145256,0.0036421628844205945,0.00174565203336135,0.0014439343979655611,0.0014008318786233056,0.0011637680222409,0.0007542940884894722,0.0008620503868451111,0.0010560117238852611,0.0006680890498049611,0.0007111915691472167,0.0003879226740803,0.0004094739337514278,0.0004094739337514278,0.00043102519342255556,0.00043102519342255556,0.00032326889506691667,0.00034482015473804445,0.00023706385638240556,0.0003017176353957889,0.00025861511605353334,0.00019396133704015,0.00017241007736902222,0.00010775629835563889,0.00012930755802676667,0.00010775629835563889,6.465377901338333e-05
ratio,0.4402489188904124,0.11718173188482228,0.08583482754983651,0.02706465562704356,0.02695918152093661,0.024934078683683157,0.023119924058643604,0.021643286573146292,0.018985339099251135,0.018099356607952748,0.016348486446577364,0.016074253770699293,0.014597616285201983,0.01430228878810252,0.01573673663115705,0.011918573990085434,0.011011496677565657,0.01143339310199346,0.0085644974158844,0.008986393840312204,0.008079316527792427,0.007573040818479064,0.006665963505959287,0.006033118869317583,0.0056112224448897794,0.005400274232675878,0.004366627992827761,0.0034806455015293745,0.004008016032064128,0.0018352494462609429,0.0016664908764898218,0.0014344478430545302,0.001561016770382871,0.0009703617761839469,0.0009070773125197764,0.0009281721337411666,0.0008226980276342158,0.0006328446366417044,0.0004429912456491931,0.00048518088809197343,0.00048518088809197343,0.00042189642442780296,0.00042189642442780296,0.00048518088809197343,0.00033751713954224236,0.0003164223183208522,0.00027423267587807195,0.00027423267587807195,0.0002531378546566818,0.00018985339099251134,0.00018985339099251134,0.00014766374854973104,0.0001265689273283409,0.0001265689273283409
ratio,0.4507554990241014,0.11028750630496283,0.0865150551547183,0.02673304239128051,0.025680387727801048,0.024912827035680606,0.02175486304524222,0.022368911598938574,0.01861882936029299,0.018509177832847213,0.017675826224259304,0.015241562314963047,0.014868747121647404,0.0134432772648523,0.012873089322134258,0.01188622557512226,0.012215180157459593,0.011447619465339152,0.008925634334086274,0.008333516085879076,0.007872979670606812,0.007434373560823702,0.006162415842452685,0.006403649202833396,0.005877321871093665,0.005570297594245488,0.004342200486852782,0.004364130792341938,0.00401324590451545,0.0020175881050023027,0.0015351213842408826,0.001425469856795105,0.0010526546634794622,0.001030724357990307,0.000899142525055374,0.0008333516085879076,0.0009210728305445295,0.0006140485536963529,0.0004386061097831093,0.0004166758042939538,0.0004166758042939538,0.00046053641527226476,0.00046053641527226476,0.0004386061097831093,0.00037281519331564287,0.00026316366586986555,0.00026316366586986555,0.00019737274940239918,0.00026316366586986555,0.00019737274940239918,0.00013158183293493278,0.00013158183293493278,6.579091646746639e-05,6.579091646746639e-05
ratio,0.4502346800017546,0.11894108873974646,0.084419002500329,0.027196560951002324,0.02623152169145063,0.02237136465324385,0.021472123525025224,0.021801114181690572,0.018138351537483003,0.018269947800149143,0.016449532833267534,0.014782646839496425,0.014651050576830285,0.013115760845725315,0.013269289818835812,0.011821730929508268,0.012523577663727683,0.011229547747510638,0.008926613150853182,0.008422160810632979,0.007851910339079704,0.007479054261525639,0.006097293503531167,0.005965697240865026,0.00600956266175374,0.005417379479756108,0.004254945826205203,0.0040136860113172785,0.003816291617318068,0.0021274729131026014,0.0015791551519936833,0.0016888187042154669,0.0010966355222178357,0.0008553757073299118,0.0008334429968855551,0.0008334429968855551,0.0006579813133307014,0.0006360486028863446,0.00039478878799842083,0.0004386542088871343,0.0004386542088871343,0.0004386542088871343,0.0004386542088871343,0.0003728560775540641,0.00035092336710970743,0.00024125981488792384,0.0002631925253322806,0.00028512523577663726,0.00021932710444356714,0.00017546168355485372,0.0001315962626661403,0.00010966355222178357,0.0001315962626661403,8.773084177742686e-05
ratio,0.44024330717530885,0.14046483685653138,0.07976945894191417,0.025363271129801374,0.024405812338076822,0.023823827582322682,0.020838808996357903,0.02134569894491796,0.018360680358953177,0.017872564112191642,0.01516915105320467,0.01424923966507716,0.01366725490932302,0.01456839259565201,0.012371869485225097,0.011714789922276874,0.011339315886306461,0.011996395449254684,0.008973829459692863,0.007960049562572747,0.007603349228400856,0.007227875192430443,0.005913716066533999,0.00623286899710885,0.0061953215935118084,0.005913716066533999,0.0040363458866819356,0.0038486088686967295,0.003623324447114482,0.0017084068636653775,0.002140202005031352,0.0015206698456801712,0.0010325535989186348,0.0007884954755378665,0.0008448165809334285,0.0006946269665452634,0.0007509480719408252,0.0005256636503585778,0.00039424773776893326,0.0003754740359704126,0.0003754740359704126,0.0004130214395674539,0.0004130214395674539,0.00035670033417189203,0.00043179514136597454,0.0002252844215822476,0.0002252844215822476,0.0004130214395674539,0.00020651071978372695,0.00039424773776893326,0.0002628318251792889,9.386850899260315e-05,0.0002440581233807682,7.509480719408253e-05
ratio,0.42422261267519307,0.14691701058309156,0.0777795938381073,0.025231888203326114,0.024292076982797367,0.024721121235647448,0.020961876353532465,0.020900584317411024,0.017692967760389,0.017120908756588893,0.01695746332693172,0.014689657990438443,0.013974584235688309,0.013708985412495402,0.02660074367670494,0.01127773464634495,0.011155150574102072,0.010930413108323458,0.008785191844073061,0.007906672659665754,0.007518489764229968,0.007212029583622768,0.005741020716708209,0.006374371756629756,0.005720590038001063,0.005189392391615249,0.004290442528500797,0.00396355166918645,0.003697952845993544,0.002063498549421812,0.0014097168307931189,0.001593592939157439,0.0010215339353573326,0.000878519184407306,0.0008376578269930127,0.0007763657908715728,0.0006333510399215462,0.0005720590038001063,0.0005924896825072529,0.000408613574142933,0.000408613574142933,0.000408613574142933,0.000408613574142933,0.0004290442528500797,0.00034732153802149307,0.00022473746577861316,0.00022473746577861316,0.00028602950190005313,0.0002451681444857598,0.0002043067870714665,0.00018387610836431985,0.0001225840722428799,0.0001225840722428799,6.129203612143995e-05
ratio,0.44367339966690866,0.12834692744587264,0.0830379638724004,0.027266515779134817,0.02521672289362429,0.021437417260964257,0.021181193150275442,0.02184310543622155,0.01812785583123372,0.017401887517615407,0.016120766964171328,0.014177734124781141,0.014839646410727249,0.013686637912627577,0.012982021608233335,0.011679549045565188,0.011572788999444849,0.011423324934876371,0.00922406798479737,0.008199171542042106,0.007644019302216339,0.007494555237647862,0.006085322628859376,0.0067472349148054835,0.00614937865653158,0.005551522398257676,0.004526625955502413,0.004163641798693257,0.004441217918606141,0.0022633129777512064,0.001451936627236623,0.0016227527010291669,0.0013451765811162831,0.0008754323781867873,0.0009394884058589913,0.0010462484519793312,0.0007686723320664474,0.0006405602767220396,0.00044839219370542766,0.0004270401844813597,0.0004270401844813597,0.0004270401844813597,0.0004270401844813597,0.0004270401844813597,0.00036298415680915573,0.00034163214758508773,0.0002989281291369518,0.0002775761199128838,0.0002562241106888158,0.00019216808301661186,0.00017081607379254387,0.00010676004612033993,0.0001281120553444079,8.540803689627193e-05
ratio,0.44107470847037716,0.13557729272564178,0.08117978727948401,0.02631241723975909,0.02483875101448037,0.021955491008500277,0.022297210712912734,0.021058476784417583,0.019050873520994403,0.01757720729571569,0.018495579001324165,0.014416300029900474,0.014587159882106703,0.01322028106445688,0.012857203878518644,0.011917474691384392,0.011746614839178163,0.010422450984579898,0.008799282388620733,0.008329417795053607,0.008115842979795822,0.007282901200290462,0.0057024475673828545,0.005488872752125069,0.0056810900858570755,0.0050617231216095,0.004292853786681474,0.004634573491093931,0.0036734868224338984,0.002221178078680962,0.0013668788176498228,0.0013882362991756011,0.001153304002392038,0.00098244415018581,0.0008115842979795823,0.0008115842979795823,0.0007902268164538038,0.0006407244457733544,0.0003203622228866772,0.0003844346674640126,0.0003844346674640126,0.0004271496305155696,0.0004271496305155696,0.00036307718593823416,0.0003417197044124557,0.00025628977830934177,0.00025628977830934177,0.00023493229678356328,0.0001922173337320063,0.00017085985220622785,0.00012814488915467088,0.0001067874076288924,0.0001067874076288924,8.542992610311393e-05
ratio,0.4389426259261632,0.1498088954369782,0.07889735870006193,0.025238613797962973,0.024576687378557855,0.021117588025537547,0.02212115388721628,0.02175816197980057,0.017743898533085646,0.017466316486238337,0.0162492259731386,0.013601520295518118,0.013943159737791729,0.013302585783528708,0.012170905130997374,0.01170115089787116,0.01140221638588175,0.010291888198492517,0.00875451070826127,0.008028526893429847,0.007580125125445733,0.007238485683172122,0.005487583541519869,0.00555164093694617,0.005935985309503982,0.00523135395981466,0.004056968376999125,0.004035615911857024,0.00358721414387291,0.00228471377020477,0.0017722546067943544,0.0013238528388102406,0.0010889757222471335,0.0007900412102577242,0.0007473362799735229,0.0007473362799735229,0.0006619264194051203,0.0005338116285525164,0.00044840176798411377,0.00044840176798411377,0.00044840176798411377,0.0004270493028420131,0.0004270493028420131,0.00032028697713150985,0.00032028697713150985,0.00021352465142100656,0.0002562295817052079,0.0001921721862789059,0.0001921721862789059,0.0001494672559947046,0.00010676232571050328,0.00010676232571050328,8.540986056840263e-05,8.540986056840263e-05
ratio,0.41609464588548817,0.17505854800936768,0.07694015989663248,0.02519583299685052,0.023903738997012033,0.02170314140353711,0.020249535653718807,0.020673503997415812,0.017019300654122587,0.01677703302915287,0.018937252685132844,0.01382944359202132,0.01382944359202132,0.012396026810950497,0.012093192279738351,0.01114431074860696,0.01076072034240491,0.011850924654768634,0.00864087862391989,0.008015020592748123,0.007530485342808689,0.0068036824678995396,0.005834611968020673,0.0063999030929500125,0.005733667124283292,0.005491399499313575,0.004381006218202374,0.003876281999515465,0.0038560930307679885,0.0022207865622224016,0.0014132278123233466,0.0015545505935556812,0.001070015343616248,0.0009690704998788662,0.0008681256561414843,0.0008075587498990552,0.0006662359686667205,0.0009085035936364371,0.00042396834369700395,0.0004037793749495276,0.0004037793749495276,0.0004037793749495276,0.0004037793749495276,0.0003835904062020512,0.00034321246870709844,0.00024226762496971655,0.0002624565937171929,0.0002826455624646693,0.00024226762496971655,0.00022207865622224016,0.00014132278123233464,0.00012113381248485828,0.00012113381248485828,0.0001009448437373819
ratio,0.45540893984385755,0.10829678865705689,0.08479675915911192,0.026607146368802972,0.025623881536252974,0.023775343651058975,0.02157283042614698,0.021749818096005978,0.018249395292127983,0.01791508524906098,0.017521779316040983,0.015142278421269985,0.014139348292068987,0.013215079349471987,0.013569054689189987,0.012172818626968987,0.01134687616762699,0.013097087569565987,0.00892804467955399,0.008121767516862992,0.007846453363748992,0.007472812727379993,0.006646870268037994,0.0057422666220919944,0.006056911368507994,0.005978250181903994,0.005132642425910995,0.004228038779964996,0.004228038779964996,0.002084521445005998,0.002202513224911998,0.0015928890287309984,0.001140587205757999,0.0007669465693889993,0.0008259424593419992,0.0008259424593419992,0.0008259424593419992,0.0008652730526439991,0.00035397533971799963,0.00045230182297299954,0.00045230182297299954,0.00039330593301999963,0.00039330593301999963,0.00039330593301999963,0.0003146447464159997,0.00019665296650999981,0.00021631826316099978,0.00023598355981199976,0.00021631826316099978,0.00019665296650999981,0.00011799177990599988,0.00011799177990599988,0.00011799177990599988,0.00011799177990599988
ratio,0.4567734208658623,0.11076117814052519,0.08552164655784245,0.02721344925479063,0.02535042583392477,0.023731369765791342,0.021690915542938255,0.022533711852377573,0.019561745919091555,0.018807665010645847,0.01428317955997161,0.014926366217175302,0.014859829666430091,0.012952448545067424,0.01335166784953868,0.012176188786373315,0.01179914833215046,0.010956352022711143,0.008782824698367636,0.008405784244144784,0.008050922640170334,0.007629524485450674,0.005877395315826828,0.005500354861603975,0.005988289567068843,0.006143541518807665,0.00383694109297374,0.004103087295954578,0.003792583392476934,0.0018408445706174592,0.0024174946770759405,0.0014638041163946062,0.0010202271114265436,0.0008427963094393187,0.0007540809084457062,0.0007540809084457062,0.0006431866572036906,0.0006210078069552874,0.00035486160397445,0.00039921930447125623,0.00039921930447125623,0.00044357700496806243,0.00044357700496806243,0.0003105039034776437,0.00035486160397445,0.00022178850248403122,0.0003105039034776437,0.00026614620298083747,0.00019960965223562812,0.00015525195173882186,0.00013307310149041873,0.00011089425124201561,0.00011089425124201561,6.653655074520937e-05
ratio,0.46009462671316553,0.0927164086274684,0.08980652613341034,0.027588351584886383,0.027921544236877763,0.023301272795930607,0.021790799440236343,0.022657100335413936,0.01970279215442369,0.01814789311179724,0.016837335347297807,0.016259801417179413,0.015326861991603545,0.013727537262044915,0.013705324418578822,0.012328128123681113,0.01177280703702881,0.011128634576512138,0.009307181412292588,0.009062840134165575,0.007907772273928786,0.008307603456318443,0.006641640196361536,0.005642062240387392,0.005686487927319576,0.0055976365534552075,0.004464781536684511,0.004153801728159222,0.0039316732934983,0.002154645816210933,0.0016215375730247229,0.0014882605122281704,0.0011106421733046046,0.0008218752082454075,0.0007552366778471312,0.0007996623647793154,0.0006219596170505787,0.0006441724605166707,0.0003776183389235656,0.000466469712787934,0.000466469712787934,0.0004442568693218419,0.0004442568693218419,0.00031097980852528933,0.0003331926519913814,0.00022212843466092096,0.00031097980852528933,0.0002665541215931051,0.00019991559119482885,0.00015548990426264466,0.00013327706079655256,0.00011106421733046048,0.00013327706079655256,8.885137386436837e-05
ratio,0.43642510035918025,0.14206634270019017,0.08009718994295373,0.025353898161842383,0.024720050707796325,0.022142404394675682,0.021466300443693218,0.021191633213606592,0.017684343967885062,0.016944855271497992,0.01574054510881048,0.014134798225227129,0.01424043946756814,0.012824846820198606,0.01244453834777097,0.011747306148320305,0.011683921402915699,0.010775406718783014,0.009085146841326854,0.00819776040566237,0.007669554193957321,0.007183604479188675,0.005493344601732516,0.0053243186139869,0.006000422564969364,0.005345446862455102,0.0038664694696809634,0.004014367208958377,0.0036129304880625395,0.0020916965983519965,0.010078174519332347,0.0012254384111557153,0.0010141559264736954,0.0007606169448552715,0.0007606169448552715,0.0007394886963870695,0.0006338474540460595,0.0006761039509824635,0.0004436932178322417,0.00040143672089583773,0.00040143672089583773,0.0004225649693640397,0.0004225649693640397,0.00035918022395943375,0.00033805197549123176,0.00025353898161842384,0.0004436932178322417,0.00027466723008662584,0.00021128248468201986,0.00014789773927741391,0.00014789773927741391,0.00010564124234100993,0.00010564124234100993,6.338474540460596e-05
ratio,0.4618858120785996,0.12000247427782017,0.08198107177467577,0.026825295366914782,0.024804635147116436,0.023423163364193075,0.020825171653023774,0.020392173034495555,0.017917895214334317,0.01725808779562465,0.014948761830140827,0.014185859502257779,0.014288954411431163,0.013340481247036021,0.013629146992721499,0.011897152518608631,0.011319821027237675,0.01080434648137075,0.008804305243407081,0.008412544588548218,0.007711499206169199,0.00756716633332646,0.005752695931874884,0.0055877440771974676,0.005402173240685375,0.005814552877378915,0.00426812923977814,0.0034639889482257365,0.003917606548588631,0.0015258046557660983,0.0014845666920967442,0.0013196148374193283,0.00103094909173385,0.0008866162188911112,0.0008041402915524032,0.0008041402915524032,0.0007422833460483721,0.0006185694550403101,0.00041237963669354006,0.00039176065485886305,0.00039176065485886305,0.00041237963669354006,0.00041237963669354006,0.00037114167302418604,0.00037114167302418604,0.00026804676385080105,0.00026804676385080105,0.00022680880018144704,0.00020618981834677003,0.00018557083651209302,0.00014433287284273903,0.00012371389100806202,0.00010309490917338501,6.185694550403101e-05
ratio,0.4752610458642351,0.08521545475555183,0.0875895539634851,0.026430237199823518,0.025043595184570454,0.026010042649746833,0.021619009601445468,0.02216526251654516,0.017921297560770637,0.01819442401832048,0.017143937643128767,0.014832867617706998,0.01474882870769166,0.012857953232346576,0.012773914322331239,0.011786457129651028,0.011891505767170199,0.009664474651763767,0.008887114734121898,0.008046725633968528,0.007878647813937854,0.00737441435384583,0.005525558333508414,0.005315461058470071,0.00609282097611194,0.005294451330966237,0.003991848225728512,0.0040968968632476834,0.0034035758556211528,0.0018698657478412506,0.010210727566863458,0.0013236128327415594,0.0011765447402147195,0.0009664474651763766,0.0007563501901380339,0.0007983696451457024,0.0006933210076265311,0.0005882723701073597,0.0005882723701073597,0.00044120427758051977,0.00044120427758051977,0.0004201945500766855,0.0004201945500766855,0.0004201945500766855,0.0003151459125575141,0.00023110700254217703,0.00021009727503834276,0.0002521167300460113,0.00021009727503834276,0.00018908754753450848,0.00012605836502300566,0.00010504863751917138,0.00012605836502300566,6.302918251150283e-05
ratio,0.4641983932937478,0.10071705943991288,0.08510201146473259,0.027244149493538247,0.02479916171847712,0.0250251689918021,0.021450144850116086,0.022148712785847836,0.017916212939943704,0.017649113435105092,0.01949826385321855,0.014361734914014506,0.014526103840069035,0.012985145158307822,0.013334429126173697,0.011731832097142035,0.011444186476546608,0.010807256888085308,0.009430667132378624,0.008670460849376425,0.00751987836699472,0.00751987836699472,0.005814550759178977,0.005773458527665345,0.0062871114215857496,0.005773458527665345,0.004355776540445029,0.004232499845904132,0.003965400341065521,0.002116249922952066,0.002116249922952066,0.0013971358714634998,0.0012738591769226029,0.0009245752090567278,0.000821844630272647,0.0008629368617862793,0.0006574757042181176,0.000595837356947669,0.0005136528939204044,0.0004931067781635881,0.0004931067781635881,0.00043146843089313965,0.00043146843089313965,0.0004109223151363235,0.0004109223151363235,0.0002260072733249779,0.0003287378521090588,0.0003081917363522426,0.00024655338908179407,0.00018491504181134558,0.0001643689260545294,0.00010273057878408087,0.00012327669454089703,8.21844630272647e-05
ratio,0.4476607202961966,0.1446136179143485,0.07951373076999228,0.02558061258835409,0.023976874492644584,0.024947037044370086,0.02027441740748807,0.020413012057734572,0.01718573663056606,0.01710653968756806,0.01954184568475657,0.013720870374403548,0.013938661967648048,0.012334923871938543,0.012295325400439544,0.010830181954976538,0.01110737125546954,0.009424436216762033,0.00859286831528303,0.007662304235056527,0.007325717227315026,0.0069297325123250245,0.0053457936523650185,0.004791415051379017,0.006216960025343022,0.004949808937375017,0.003425267784663512,0.003365870077415012,0.0032272754271685114,0.002019522046449007,0.0012275526164690043,0.001128556437721504,0.001168154909220504,0.001148355673471004,0.0007721701942305027,0.0006929732512325024,0.000831567901479003,0.000593977072485002,0.0004157839507395015,0.0004157839507395015,0.0004157839507395015,0.0003959847149900014,0.0003959847149900014,0.0003167877719920011,0.0003365870077415012,0.0001979923574950007,0.0002573900647435009,0.00023759082899400084,0.00017819312174550064,0.00015839388599600055,9.899617874750035e-05,0.00011879541449700042,9.899617874750035e-05,7.919694299800028e-05
ratio,0.4622583926754832,0.1140793489318413,0.08274669379450661,0.02634791454730417,0.02508646998982706,0.022970498474059003,0.020528992878942016,0.021119023397761953,0.017843336724313326,0.017578840284842318,0.01904374364191251,0.014262461851475077,0.014425228891149543,0.01330620549338759,0.012431332655137335,0.011780264496439471,0.011902339776195321,0.011495422177009156,0.008545269582909461,0.007934893184130213,0.00797558494404883,0.007060020345879959,0.005737538148524924,0.006286876907426246,0.006144455747711088,0.00508646998982706,0.004720244150559512,0.004008138351983723,0.0034384537131230924,0.0019125127161749745,0.0013224821973550356,0.0013021363173957273,0.0010579857578840285,0.0008748728382502543,0.0007934893184130214,0.0007731434384537131,0.0006917599186164802,0.000590030518819939,0.0004069175991861648,0.0004476093591047813,0.0004476093591047813,0.0004069175991861648,0.0004069175991861648,0.00038657171922685656,0.0003255340793489318,0.00022380467955239065,0.0003051881993896236,0.00028484231943031536,0.0002441505595116989,0.0002034587995930824,0.00014242115971515768,0.00012207527975584945,0.00012207527975584945,6.103763987792473e-05
ratio,0.45458166537212963,0.1432952938599112,0.07926549959172292,0.025353010296548566,0.02425763278962777,0.020453685447411923,0.02053334926609707,0.02117065981557826,0.01758578797474657,0.016928561470594093,0.017147636971978252,0.013582681085817849,0.013801756587202008,0.012208480213499033,0.012885622672322797,0.011471589890661408,0.010874111250522794,0.009440162514190118,0.009101591284778237,0.007508314911075262,0.007488398956403975,0.006771424588237637,0.004959072713150505,0.004520921710382187,0.006452769313497042,0.004739997211766346,0.003963274979586147,0.003684451614188126,0.0032662165660910956,0.002011511421800004,0.001294537053633666,0.0011551253709346557,0.0010157136882356457,0.000716974368166338,0.0006572265041524765,0.0006771424588237637,0.0005775626854673279,0.0005377307761247536,0.000358487184083169,0.0004381510027683177,0.0004381510027683177,0.0004182350480970305,0.0004182350480970305,0.0002987393200693075,0.0003186552747405947,0.0001991595467128717,0.0002589074107267332,0.0001792435920415845,0.0001792435920415845,0.00015932763737029734,0.00013941168269901018,9.957977335643585e-05,7.966381868514867e-05,7.966381868514867e-05
ratio,0.4553635565488068,0.12381275440976934,0.0806728390134887,0.026239125229467634,0.025261393566924733,0.022807087556868066,0.021071115013169446,0.02192912443131934,0.017459493973980365,0.017539308803575706,0.016980604996408334,0.014446484156756326,0.014007502593981962,0.013189400590629738,0.012471067124271689,0.01137361321733578,0.01149333546172879,0.010894724239763749,0.008819538670284939,0.007981482959533881,0.007462686567164179,0.007283103200574667,0.005946204804852742,0.006305371538031766,0.006105834464043419,0.0055072232420783785,0.004389815627743635,0.004110463724159949,0.003910926650171602,0.002434352302657834,0.001556389177109107,0.0013768058105195946,0.0010575464921382394,0.0010375927847394045,0.000877963125548727,0.0008580094181498923,0.0008979168329475616,0.0006784260515603799,0.00041902785537552875,0.00039907414797669407,0.00039907414797669407,0.00039907414797669407,0.00039907414797669407,0.00041902785537552875,0.00031925931838135526,0.00027935190358368585,0.00021949078138718174,0.0002593981961848511,0.00023944448878601644,0.00017958336658951233,0.00015962965919067763,0.00011972224439300822,9.976853699417352e-05,7.981482959533881e-05
ratio,0.46310291858678954,0.1116026625704045,0.08274449564772146,0.02656426011264721,0.02447516641065028,0.02386072708653354,0.021546338965693804,0.022119815668202765,0.017921146953405017,0.0182078853046595,0.015483870967741935,0.014787506400409626,0.014173067076292883,0.013046594982078854,0.012821300563236047,0.011674347158218126,0.011633384536610343,0.010834613415258577,0.009134664618535586,0.008294930875576038,0.007885304659498209,0.007393753200204813,0.0055094726062468,0.00608294930875576,0.006308243727598566,0.005755248335893497,0.0044034818228366615,0.004014336917562724,0.00395289298515105,0.001966205837173579,0.0014951356886840758,0.0013517665130568356,0.0011059907834101382,0.0007987711213517665,0.0009216589861751152,0.0007987711213517665,0.0007987711213517665,0.0006144393241167435,0.0005734767025089606,0.000409626216077829,0.000409626216077829,0.000409626216077829,0.000409626216077829,0.0004505888376856119,0.00038914490527393753,0.00030721966205837174,0.00026625704045058884,0.0002457757296466974,0.00026625704045058884,0.0002048131080389145,0.00018433179723502304,0.00010240655401945725,8.19252432155658e-05,0.00010240655401945725
ratio,0.4612734592505057,0.11813247341118033,0.08356200052076031,0.026578805055380857,0.02567748913413584,0.022052196206461434,0.021631582109880424,0.021291084984076752,0.01810643539567769,0.018446932521481364,0.01616359885432732,0.015502633845414305,0.014461113225308951,0.012698539868207582,0.012558335169347247,0.010915937268411882,0.011416668335770224,0.010034650589861197,0.008612574358563503,0.008372223446231498,0.007571053738458149,0.007591082981152483,0.006008772808300119,0.005407895527470106,0.0062090652352434555,0.004947222945500431,0.0038255853546177417,0.004206140965810083,0.0034850882288140687,0.0017024856290183668,0.001402046988603361,0.0012217838043543574,0.0013019007751316923,0.0006809942516073467,0.0008412281931620165,0.0007410819796903479,0.0005608187954413443,0.0006809942516073467,0.0003204678831093396,0.000440643339275342,0.000440643339275342,0.000440643339275342,0.000440643339275342,0.00034049712580367335,0.0003204678831093396,0.000220321669637671,0.00026038015502633844,0.000220321669637671,0.00018026318424900354,0.00014020469886033608,0.00010014621347166863,0.00010014621347166863,0.00010014621347166863,6.008772808300118e-05
ratio,0.4682398644460057,0.10253337190560813,0.08457660040500889,0.026222258957722032,0.026325577550936067,0.020849692110592222,0.0225647807579452,0.02208951522916064,0.01853535562259784,0.017708806876885565,0.02004380708352275,0.0151465057651775,0.0151465057651775,0.013348762243253296,0.01297681530768277,0.011530355002686283,0.011241062941686987,0.010269868165475059,0.0089060627350498,0.00863743439269331,0.00774889449105261,0.00774889449105261,0.005951150969128404,0.005124602223416126,0.006364425341984544,0.005062611067487705,0.003988097698061743,0.003967433979418936,0.00353349588791999,0.002004380708352275,0.0013844691490680662,0.0013431417117824524,0.001053849650783155,0.0007232301524982436,0.0007645575897838575,0.0007232301524982436,0.0006612389965698227,0.0006199115592842088,0.00037194693557052525,0.0004546018101417531,0.0004546018101417531,0.0004132743728561392,0.0004132743728561392,0.00028929206099929743,0.00035128321692771833,0.0002479646237136835,0.00026862834235649046,0.00035128321692771833,0.00018597346778526262,0.00012398231185684175,0.00012398231185684175,0.00014464603049964872,8.265487457122784e-05,6.199115592842087e-05
