,GPU/MatMul,GPU/Mul,GPU/RandomUniform,GPU/ResourceApplyAdam,GPU/RealDiv,GPU/SparseSoftmaxCrossEntropyWithLogits,GPU/Sub,GPU/SegmentSum,GPU/Add,GPU/Floor,GPU/Const,GPU/Sum,GPU/Relu,GPU/Pack,GPU/ReluGrad,GPU/ReadVariableOp,GPU/Shape,GPU/BroadcastGradientArgs,GPU/Tile,GPU/Mean,GPU/AddN,GPU/Reshape,GPU/AssignAdd,GPU/GatherV2,GPU/VarHandleOp,GPU/unknown,GPU/NoOp,GPU/Snapshot,GPU/AssignVariableOp,GPU/Unpack,CPU/_Arg,GPU/VariableV2,GPU/MEMCPYHtoD,MEMCPY/MEMCPYHtoD,CPU/_Retval,CPU/NoOp,MEMCPY/Pack,MEMCPY/MEMCPYDtoH,GPU/MEMCPYDtoH
ratio,0.2272552783109405,0.09712092130518234,0.05143953934740883,0.07063339731285989,0.0671785028790787,0.06986564299424185,0.04836852207293666,0.03262955854126679,0.02495201535508637,0.021880998080614205,0.022648752399232246,0.028790786948176585,0.015738963531669866,0.028790786948176585,0.021497120921305183,0.021497120921305183,0.015355086372360844,0.01381957773512476,0.013051823416506719,0.01381957773512476,0.012284069097888676,0.014587332053742802,0.011132437619961612,0.011516314779270634,0.008445297504798464,0.00690978886756238,0.004606525911708253,0.004222648752399232,0.004222648752399232,0.002687140115163148,0.0019193857965451055,0.0023032629558541267,0.0023032629558541267,0.0023032629558541267,0.0011516314779270633,0.0007677543186180423,0.0007677543186180423,0.0007677543186180423,0.0007677543186180423
ratio,0.2217339192968438,0.09468637634838194,0.06272473032361167,0.06152616859768278,0.05952856572113464,0.0659208949260887,0.05633240111865761,0.047542948461845785,0.02996404314822213,0.025169796244506593,0.032361166600079906,0.02357171394326808,0.017179384738314023,0.019576508190171794,0.02037554934079105,0.01997602876548142,0.019576508190171794,0.01278465840990811,0.011586096683979225,0.011186576108669596,0.009588493807431082,0.009588493807431082,0.01278465840990811,0.009188973232121454,0.008389932081502197,0.007191370355573312,0.003995205753096284,0.005593288054334798,0.004794246903715541,0.0023971234518577705,0.0023971234518577705,0.001997602876548142,0.001997602876548142,0.001997602876548142,0.0011985617259288853,0.0007990411506192569,0.0011985617259288853,0.0007990411506192569,0.0007990411506192569
ratio,0.22152148206543162,0.09617658651951123,0.06148994875837603,0.059124950729207724,0.06148994875837603,0.057154119038234134,0.06267244777296019,0.04099329917225069,0.032715806070161606,0.028774142688214426,0.031139140717382736,0.020496649586125345,0.02128498226251478,0.018131651556957035,0.0216791486007095,0.02128498226251478,0.018525817895151755,0.015372487189594008,0.010248324793062672,0.010248324793062672,0.010248324793062672,0.009065825778478517,0.009854158454867954,0.009459992116673236,0.011430823807646828,0.007094994087504927,0.0043358297201418995,0.008277493102089082,0.002364998029168309,0.002364998029168309,0.002364998029168309,0.0027591643673630273,0.002364998029168309,0.002364998029168309,0.0015766653527788726,0.0007883326763894363,0.0011824990145841545,0.0007883326763894363,0.0007883326763894363
ratio,0.2121524201853759,0.09886714727085479,0.06762787504291108,0.06350841057329214,0.06556814280810161,0.05629934775145898,0.05286646069344319,0.04153793340199107,0.028836251287332648,0.02334363199450738,0.03398558187435633,0.024716786817713696,0.01682114658427738,0.021970477171301066,0.01888087881908685,0.021970477171301066,0.014761414349467903,0.014074836937864744,0.012015104703055269,0.018194301407483692,0.010641949879848954,0.012358393408856848,0.010298661174047374,0.010298661174047374,0.012358393408856848,0.006179196704428424,0.006179196704428424,0.005149330587023687,0.004119464469618949,0.002403020940611054,0.0020597322348094747,0.0027463096464126332,0.0017164435290078957,0.0017164435290078957,0.0010298661174047373,0.0006865774116031583,0.0006865774116031583,0.0006865774116031583,0.0006865774116031583
ratio,0.21392649903288202,0.0851063829787234,0.08471953578336557,0.05841392649903288,0.07234042553191489,0.05647969052224371,0.047969052224371374,0.039845261121856865,0.035203094777562866,0.05029013539651837,0.023597678916827854,0.02011605415860735,0.02127659574468085,0.01702127659574468,0.01702127659574468,0.025145067698259187,0.016634429400386848,0.014313346228239845,0.010831721470019342,0.010058027079303675,0.010444874274661509,0.009671179883945842,0.008897485493230174,0.008897485493230174,0.007350096711798839,0.006963249516441006,0.0038684719535783366,0.0038684719535783366,0.0038684719535783366,0.0023210831721470018,0.0027079303675048355,0.0019342359767891683,0.0019342359767891683,0.0019342359767891683,0.0015473887814313346,0.0011605415860735009,0.0007736943907156673,0.0007736943907156673,0.0007736943907156673
ratio,0.2133051742344245,0.10242872228088701,0.07110172474480816,0.07356564589933122,0.06969376979936642,0.06476592749032031,0.047166490672298486,0.03695881731784583,0.023583245336149243,0.019711369236184443,0.021823301654347062,0.028511087645195353,0.014079549454417459,0.025343189017951427,0.020415346708905314,0.017599436818021823,0.019711369236184443,0.012671594508975714,0.014079549454417459,0.013375571981696586,0.012319605772615276,0.014431538190777896,0.011615628299894404,0.011615628299894404,0.007039774727208729,0.006335797254487857,0.0045758535726856744,0.004223864836325237,0.0045758535726856744,0.0035198873636043647,0.0017599436818021823,0.0017599436818021823,0.0014079549454417458,0.0014079549454417458,0.0010559662090813093,0.00035198873636043646,0.0007039774727208729,0.0007039774727208729,0.0007039774727208729
ratio,0.24157080523601746,0.09083696945656486,0.06307021023403411,0.06188020626735422,0.059896866322887744,0.064260214200714,0.055533518445061485,0.04006346687822293,0.03451011503371678,0.0317334391114637,0.02459341531138437,0.0218167393891313,0.023403411344704483,0.017850059500198336,0.01824672748909163,0.01507338357794526,0.017850059500198336,0.013883379611265371,0.011106703689012296,0.010710035700119,0.010313367711225704,0.009123363744545815,0.009123363744545815,0.009916699722332408,0.008330027766759222,0.007140023800079333,0.00436334787782626,0.003966679888932963,0.002776675922253074,0.0031733439111463705,0.0019833399444664813,0.0019833399444664813,0.002380007933359778,0.002380007933359778,0.001190003966679889,0.001190003966679889,0.001190003966679889,0.0007933359777865926,0.0007933359777865926
ratio,0.22422258592471359,0.09410801963993454,0.08469721767594109,0.07528641571194762,0.0630114566284779,0.06137479541734861,0.047872340425531915,0.030687397708674305,0.027823240589198037,0.022913256955810146,0.02414075286415712,0.02127659574468085,0.02495908346972177,0.01718494271685761,0.020458265139116204,0.01800327332242226,0.014729950900163666,0.012274959083469721,0.011865793780687398,0.010638297872340425,0.010229132569558102,0.015957446808510637,0.009410801963993453,0.009410801963993453,0.007774140752864157,0.007364975450081833,0.005319148936170213,0.0036824877250409165,0.005319148936170213,0.0028641571194762683,0.0024549918166939444,0.0024549918166939444,0.0020458265139116204,0.0020458265139116204,0.0020458265139116204,0.0012274959083469722,0.0012274959083469722,0.0008183306055646482,0.0008183306055646482
ratio,0.2314480545527477,0.08945046129161653,0.07099879663056559,0.06257521058965103,0.06257521058965103,0.05976734857601283,0.04973926995587646,0.041716807059767345,0.03650220617729643,0.036903329322101885,0.024468511833132773,0.02045728038507822,0.0188527878058564,0.01764941837144003,0.021660649819494584,0.018050541516245487,0.01764941837144003,0.015643802647412757,0.011632571199358203,0.010028078620136383,0.010830324909747292,0.009626955475330927,0.009225832330525471,0.009626955475330927,0.00842358604091456,0.007220216606498195,0.0036101083032490976,0.004011231448054553,0.002807862013638187,0.0024067388688327317,0.0024067388688327317,0.0020056157240272766,0.0024067388688327317,0.0024067388688327317,0.001604492579221821,0.0008022462896109105,0.0012033694344163659,0.0008022462896109105,0.0008022462896109105
ratio,0.23928722952906237,0.08909630886720407,0.06364022061943148,0.061094611794654224,0.07000424268137463,0.060670343657191345,0.06194314806957998,0.03988120492151039,0.026304624522698345,0.024183283835383963,0.027153160797624098,0.025031820110309716,0.017819261773440814,0.01824352991090369,0.01824352991090369,0.01697072549851506,0.015273652948663556,0.015697921086126432,0.01230377598642342,0.011455239711497667,0.01103097157403479,0.010182435299109036,0.009333899024183284,0.010182435299109036,0.00848536274925753,0.007636826474331778,0.004242681374628765,0.003818413237165889,0.002969876962240136,0.0021213406873143827,0.002545608824777259,0.0021213406873143827,0.002969876962240136,0.002969876962240136,0.0012728044123886295,0.0012728044123886295,0.0008485362749257531,0.0008485362749257531,0.0008485362749257531
ratio,0.2323972323972324,0.09035409035409035,0.06227106227106227,0.05942205942205942,0.06593406593406594,0.06145706145706146,0.04599104599104599,0.03785103785103785,0.03378103378103378,0.03093203093203093,0.03378103378103378,0.02035002035002035,0.020757020757020756,0.01912901912901913,0.01790801790801791,0.02197802197802198,0.019943019943019943,0.013431013431013432,0.01098901098901099,0.01098901098901099,0.010175010175010175,0.008954008954008955,0.009768009768009768,0.010175010175010175,0.011396011396011397,0.007326007326007326,0.006512006512006512,0.006105006105006105,0.003256003256003256,0.002035002035002035,0.002442002442002442,0.002849002849002849,0.002035002035002035,0.002035002035002035,0.001628001628001628,0.000814000814000814,0.001221001221001221,0.000814000814000814,0.000814000814000814
ratio,0.22771130837514472,0.09301428020069472,0.06252412196063296,0.061752219220378234,0.06252412196063296,0.05866460825935932,0.06136626785025087,0.03898108838286376,0.030876109610189117,0.028174450019297567,0.03126206098031648,0.020841373986877652,0.027788498649170205,0.018911617136240833,0.01659590891547665,0.020841373986877652,0.01736781165573138,0.014280200694712466,0.010806638363566191,0.010420686993438826,0.010420686993438826,0.009262832883056734,0.008490930142802007,0.0096487842531841,0.010806638363566191,0.006947124662292551,0.004631416441528367,0.005403319181783096,0.002701659590891548,0.0023157082207641835,0.002701659590891548,0.002701659590891548,0.0019297568506368198,0.0019297568506368198,0.0015438054805094559,0.0011578541103820917,0.0011578541103820917,0.0007719027402547279,0.0007719027402547279
ratio,0.20532034469838892,0.086174597227426,0.0947920569501686,0.055076807793180964,0.06706631697264893,0.05732484076433121,0.056575496440614464,0.03521918321468715,0.04571000374672162,0.03634319970026227,0.021730985387785687,0.021356313225927313,0.030348445110528286,0.016860247283626825,0.018733608092918696,0.01611090295991008,0.01611090295991008,0.01798426376920195,0.01049082053203447,0.010116148370176097,0.009741476208317721,0.008617459722742601,0.01049082053203447,0.008992131884600974,0.007118771075309105,0.0067440989134507304,0.004496065942300487,0.003746721618583739,0.0029973772948669914,0.0022480329711502436,0.0029973772948669914,0.0022480329711502436,0.0018733608092918695,0.0018733608092918695,0.0022480329711502436,0.0014986886474334957,0.0011240164855751218,0.0007493443237167478,0.0007493443237167478
ratio,0.24009603841536614,0.0896358543417367,0.06202480992396959,0.061224489795918366,0.06722689075630252,0.06082432973189276,0.044017607042817125,0.040016006402561026,0.03441376550620248,0.03601440576230492,0.024009603841536616,0.02040816326530612,0.023209283713485393,0.018807523009203683,0.01800720288115246,0.015606242496998799,0.01520608243297319,0.013205282112845138,0.010404161664665866,0.010804321728691477,0.010004001600640256,0.012805122048819529,0.010004001600640256,0.009603841536614645,0.010004001600640256,0.007202881152460984,0.013205282112845138,0.004001600640256103,0.003201280512204882,0.0024009603841536613,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0012004801920768306,0.0008003201280512205,0.0008003201280512205,0.0008003201280512205,0.0008003201280512205
ratio,0.2493927125506073,0.08785425101214575,0.058299595141700404,0.06032388663967611,0.05910931174089069,0.06315789473684211,0.04979757085020243,0.038866396761133605,0.03684210526315789,0.029554655870445343,0.025910931174089068,0.020647773279352227,0.022267206477732792,0.018218623481781375,0.017813765182186234,0.015789473684210527,0.014979757085020242,0.01659919028340081,0.020242914979757085,0.010526315789473684,0.010121457489878543,0.010121457489878543,0.008502024291497975,0.010121457489878543,0.008906882591093117,0.0072874493927125505,0.004048582995951417,0.004858299595141701,0.0032388663967611335,0.0024291497975708503,0.0020242914979757085,0.0024291497975708503,0.0024291497975708503,0.0024291497975708503,0.0012145748987854252,0.0008097165991902834,0.0012145748987854252,0.0008097165991902834,0.0008097165991902834
ratio,0.22532362459546926,0.09021035598705501,0.06553398058252427,0.05946601941747573,0.060275080906148866,0.05906148867313916,0.07766990291262135,0.0412621359223301,0.03559870550161812,0.031957928802589,0.022249190938511326,0.024271844660194174,0.023867313915857606,0.017394822006472493,0.016585760517799353,0.01820388349514563,0.013349514563106795,0.013754045307443365,0.011326860841423949,0.010517799352750809,0.010517799352750809,0.009708737864077669,0.010113268608414239,0.009708737864077669,0.007281553398058253,0.007281553398058253,0.0048543689320388345,0.0040453074433656954,0.0036407766990291263,0.0024271844660194173,0.0024271844660194173,0.0020226537216828477,0.0016181229773462784,0.0016181229773462784,0.0016181229773462784,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392,0.0008090614886731392
ratio,0.2383483237939493,0.09239574816026165,0.06541291905151267,0.0633687653311529,0.06009811937857727,0.059689288634505316,0.04456255110384301,0.040474243663123466,0.03434178250204415,0.03107113654946852,0.024938675388389207,0.021668029435813575,0.024529844644317254,0.01839738348323794,0.01839738348323794,0.015944399018806215,0.01553556827473426,0.013900245298446443,0.011447260834014717,0.01062959934587081,0.010220768601798855,0.009403107113654947,0.008994276369582993,0.009811937857726901,0.008176614881439084,0.007358953393295176,0.014717906786590351,0.004088307440719542,0.003679476696647588,0.0024529844644317253,0.002044153720359771,0.0024529844644317253,0.0024529844644317253,0.0024529844644317253,0.0028618152085036794,0.0012264922322158627,0.0008176614881439084,0.0008176614881439084,0.0008176614881439084
ratio,0.22305451518934666,0.09363295880149813,0.07906783187682064,0.06783187682064086,0.06034124011652101,0.06117353308364544,0.04744069912609238,0.04203079483978361,0.027049521431543905,0.03245942571785269,0.027049521431543905,0.021639617145235122,0.016229712858926344,0.01914273824386184,0.019975031210986267,0.0178942987931752,0.01581356637536413,0.016645859342488557,0.011652101539741989,0.010819808572617561,0.010403662089055347,0.009987515605493134,0.009155222638368706,0.01373283395755306,0.009155222638368706,0.00749063670411985,0.004577611319184353,0.004577611319184353,0.0033291718684977114,0.0024968789013732834,0.0024968789013732834,0.0020807324178110697,0.0020807324178110697,0.0020807324178110697,0.0012484394506866417,0.0016645859342488557,0.0008322929671244278,0.0008322929671244278,0.0008322929671244278
ratio,0.22705839680812478,0.08306129851287632,0.09756982227058397,0.05948494740660138,0.05513239027928908,0.06129851287631483,0.03735944867609721,0.0377221617700399,0.034095030830612987,0.031193326079071455,0.03191875226695684,0.020311933260790716,0.022488211824446862,0.017772941603191875,0.018135654697134566,0.015596663039535727,0.014871236851650345,0.014508523757707652,0.011969532100108813,0.01994922016684802,0.011244105912223431,0.009793253536452665,0.009793253536452665,0.01088139281828074,0.01088139281828074,0.006528835690968444,0.004715270221254987,0.004715270221254987,0.003989844033369605,0.0029017047515415306,0.003264417845484222,0.0025389916575988395,0.0014508523757707653,0.0014508523757707653,0.001088139281828074,0.001088139281828074,0.0007254261878853826,0.0007254261878853826,0.0007254261878853826
ratio,0.2433234421364985,0.09283594743535396,0.0771513353115727,0.06570580754557016,0.06061890631623569,0.06316235693090293,0.05892327257312421,0.03052140737600678,0.02840186519711742,0.024162780839338704,0.02331496396778296,0.020771513353115726,0.01695633743111488,0.018228062738448497,0.018651971174226366,0.01738024586689275,0.016108520559559136,0.01314116150911403,0.011869436201780416,0.011021619330224672,0.011021619330224672,0.009749894022891056,0.010173802458668928,0.0105977108944468,0.00847816871555744,0.007630351844001695,0.005086901229334464,0.00423908435777872,0.0038151759220008477,0.002543450614667232,0.00211954217888936,0.00211954217888936,0.002543450614667232,0.002543450614667232,0.001271725307333616,0.000847816871555744,0.001271725307333616,0.000847816871555744,0.000847816871555744
ratio,0.2171525137304605,0.09125475285171103,0.08914237431347698,0.0697084917617237,0.060414026193493876,0.06252640473172792,0.0452049007182087,0.03886776510350655,0.02703844528939586,0.02788339670468948,0.029573299535276723,0.02703844528939586,0.017321504013519222,0.019433882551753275,0.018588931136459652,0.018166455428812844,0.01605407689057879,0.014786649767638362,0.0122517955217575,0.011406844106463879,0.010139416983523447,0.009716941275876637,0.010561892691170258,0.010139416983523447,0.008027038445289396,0.0076045627376425855,0.004224757076468103,0.005069708491761723,0.0033798056611744824,0.002957329953527672,0.0033798056611744824,0.0021123785382340513,0.0016899028305872412,0.0016899028305872412,0.0012674271229404308,0.0016899028305872412,0.0008449514152936206,0.0008449514152936206,0.0008449514152936206
ratio,0.23408799658265697,0.10892780862879112,0.06193934216146946,0.06193934216146946,0.06236651003844511,0.06450234942332336,0.05339598462195643,0.04527979495941905,0.02691157624946604,0.02349423323366083,0.022639897479709525,0.022639897479709525,0.016659547202050404,0.021358393848782572,0.01836821870995301,0.016232379325074753,0.015805211448099103,0.014096539940196497,0.01196070055531824,0.011106364801366937,0.010679196924391286,0.009397693293464331,0.010252029047415635,0.009824861170439982,0.010679196924391286,0.006834686031610423,0.004698846646732166,0.004271678769756515,0.003844510892780863,0.0025630072618539087,0.0025630072618539087,0.0021358393848782574,0.0017086715079026058,0.0017086715079026058,0.0012815036309269544,0.0012815036309269544,0.0008543357539513029,0.0008543357539513029,0.0008543357539513029
ratio,0.23273026315789475,0.09416118421052631,0.052220394736842105,0.05879934210526316,0.06126644736842105,0.0678453947368421,0.05838815789473684,0.04070723684210526,0.041529605263157895,0.026726973684210526,0.025904605263157895,0.020148026315789474,0.02425986842105263,0.019325657894736843,0.01850328947368421,0.020148026315789474,0.015625,0.013980263157894737,0.011513157894736841,0.011101973684210526,0.011101973684210526,0.010279605263157895,0.009046052631578948,0.009868421052631578,0.009457236842105263,0.007401315789473684,0.004523026315789474,0.003700657894736842,0.003289473684210526,0.0024671052631578946,0.002055921052631579,0.0028782894736842104,0.002055921052631579,0.002055921052631579,0.0012335526315789473,0.0008223684210526315,0.0012335526315789473,0.0008223684210526315,0.0008223684210526315
ratio,0.2336980306345733,0.09277899343544858,0.06301969365426696,0.06433260393873086,0.05951859956236324,0.06520787746170678,0.05645514223194748,0.045951859956236324,0.031072210065645513,0.02450765864332604,0.025820568927789934,0.022319474835886213,0.017067833698030634,0.019693654266958426,0.020568927789934355,0.018380743982494528,0.015317286652078774,0.01312910284463895,0.012691466083150985,0.011378555798687089,0.01050328227571116,0.010065645514223195,0.009190371991247264,0.010940919037199124,0.00787746170678337,0.00787746170678337,0.00437636761487965,0.004814004376367615,0.00350109409190372,0.00262582056892779,0.00262582056892779,0.002188183807439825,0.002188183807439825,0.002188183807439825,0.00175054704595186,0.001312910284463895,0.001312910284463895,0.00087527352297593,0.00087527352297593
ratio,0.23512154233025984,0.0884325230511316,0.0699916177703269,0.05993294216261526,0.06454316848281642,0.06454316848281642,0.04526404023470243,0.039815590947191955,0.038139145012573344,0.038977367979882646,0.024308466051969825,0.020117351215423303,0.01802179379715004,0.01802179379715004,0.018860016764459347,0.015088013411567477,0.020955574182732608,0.016345347862531435,0.01173512154233026,0.010896898575020955,0.010058675607711651,0.009639564124056999,0.009220452640402346,0.008801341156747695,0.007124895222129086,0.0075440067057837385,0.004191114836546521,0.004191114836546521,0.003352891869237217,0.002514668901927913,0.002514668901927913,0.0020955574182732607,0.0020955574182732607,0.0020955574182732607,0.0016764459346186086,0.0012573344509639564,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043
