,CPU/SparseToDense,MEMCPY/MEMCPYHtoD,GPU/MEMCPYHtoD,CPU/IteratorGetNext,GPU/MatMul,GPU/SoftmaxCrossEntropyWithLogits,GPU/Unique,CPU/LogUniformCandidateSampler,GPU/ConcatV2,GPU/Add,GPU/Mul,CPU/ComputeAccidentalHits,GPU/Sub,GPU/Slice,GPU/ZerosLike,GPU/GatherV2,GPU/UnsortedSegmentSum,GPU/AddN,GPU/RealDiv,GPU/Shape,GPU/Pad,GPU/ScatterAdd,GPU/Sqrt,GPU/Assign,GPU/AssignSub,GPU/Const,GPU/Log,GPU/Reshape,GPU/Cast,GPU/NoOp,GPU/Snapshot,GPU/Mean,GPU/StridedSlice,GPU/Fill,GPU/BroadcastGradientArgs,GPU/VariableV2,GPU/MEMCPYDtoH,MEMCPY/MEMCPYDtoH,GPU/Tile,GPU/Sum,GPU/Identity,GPU/AssignAdd,GPU/StopGradient,GPU/Pack,CPU/IteratorV2,GPU/ExpandDims,GPU/Size,GPU/ShapeN,CPU/Shape,GPU/ConcatOffset,CPU/Const,MEMCPY/Assign,CPU/_Retval,CPU/NoOp,MEMCPY/ConcatV2,MEMCPY/Snapshot
ratio,0.2160300234886559,0.19582190612410932,0.19582190612410932,0.053932053485900244,0.05376146548217355,0.052527982993688244,0.04212211476636005,0.03948456178566274,0.024748382694503128,0.021244767541039537,0.021494088469563164,0.02113979030797696,0.010012203603343525,0.009487317438030628,0.0037004474654559294,0.0031755613001430314,0.002873751755088115,0.0028343852926896477,0.0026637972889629563,0.0020470560447203015,0.0019158345033920769,0.001955200965790544,0.0018371015785951421,0.0017977351161966749,0.0016140249583371606,0.0014171926463448239,0.001955200965790544,0.001509047725274581,0.0009972837140945058,0.0010497723306257954,0.000826695710367814,0.0009579172516960384,0.0007742070938365242,0.0006298633983754773,0.0006429855525082997,0.0005642526277113651,0.0005511304735785426,0.0005511304735785426,0.0004461532405159631,0.0004199089322503182,0.00031493169918773864,0.0003280538533205611,0.0002886873909220938,0.0002886873909220938,0.00017058800372669178,0.000236198774390804,0.0001837101578595142,0.00013122154132822443,0.00010497723306257955,0.00010497723306257955,0.00010497723306257955,0.00013122154132822443,0.0001443436954610469,6.561077066411221e-05,3.936646239846733e-05,2.6244308265644888e-05
ratio,0.21431851278485498,0.1957414428715742,0.1957414428715742,0.052175852432992664,0.053842016189339176,0.0527662254175249,0.04527504821379374,0.03958122876297181,0.024677590753447123,0.021345263240754104,0.022276740616349395,0.022447292811880928,0.009996982538079057,0.00940660955354683,0.0036865513034123557,0.002820670926098422,0.002951864922661139,0.0028862679243797803,0.0026501187305668895,0.00212534274431602,0.0018629547511905854,0.0018104771525654987,0.0019679099484407594,0.001692402555659053,0.0016530443566902379,0.0015087309604712488,0.001167626569408184,0.0012463429673458142,0.0012725817666583577,0.0006166117838447713,0.0007346863807512168,0.0006428505831573147,0.0006166117838447713,0.0006297311835010429,0.0005903729845322278,0.0005772535848759561,0.0005510147855634127,0.0005510147855634127,0.00041982078900069535,0.0004067013893444236,0.00031486559175052147,0.0003279849914067932,0.0004460595883132388,0.00028862679243797803,0.00028862679243797803,0.00020991039450034767,0.0001836715951878042,0.00011807459690644556,0.00011807459690644556,7.871639793763037e-05,0.00010495519725017384,0.00010495519725017384,7.871639793763037e-05,6.559699828135865e-05,2.623879931254346e-05,1.311939965627173e-05
ratio,0.21417972186839307,0.1966356318367454,0.1966356318367454,0.054076768525692376,0.052264579585297635,0.052369634016624866,0.044227915588764426,0.03950046617903902,0.02471405496973119,0.02143110399075521,0.022678625362766082,0.020577536736221456,0.009980170976086986,0.009415503407703116,0.0037163005082008114,0.002954655881078384,0.00287586505758296,0.00287586505758296,0.0027708106262557286,0.001969770587385589,0.0019303751756378773,0.0019041115678060695,0.0018778479599742617,0.001812188940394742,0.0017071345090675107,0.0016020800777402791,0.0014313666268335281,0.0013000485876744888,0.0013263121955062968,0.00031516329398169427,0.0009454898819450828,0.0006959856075429082,0.0006434583918792924,0.0006828538036270042,0.0006040629801315807,0.0006171947840474847,0.0005646675683838689,0.0005646675683838689,0.0004858767448884453,0.00044648133314073357,0.0004070859213930218,0.0003414269018135021,0.0003020314900657903,0.00026263607831807854,0.0002757678822339825,0.00022324066657036678,0.000183845254822655,0.00011818623524313535,0.00010505443132723142,0.00010505443132723142,9.19226274113275e-05,9.19226274113275e-05,7.879082349542357e-05,5.252721566361571e-05,3.9395411747711784e-05,1.3131803915903927e-05
ratio,0.19808238484699653,0.1803369706805612,0.1803369706805612,0.08323901855687715,0.050246642038053346,0.05362061970146704,0.04074398342907173,0.04106429776420594,0.022870443528582717,0.02156783189903692,0.028465267248926947,0.020628243182643235,0.010826624527536355,0.009160989984838455,0.0036088748425121184,0.003672937709538961,0.003630229131521066,0.0031390804843152748,0.004441692113861069,0.003438040530440539,0.002391680369002114,0.002776057571163168,0.00301095475026159,0.0026692861261184307,0.002861474727198958,0.002583868970082641,0.0024557432360289566,0.0024130346580110615,0.001964594588823165,0.0009609430054026352,0.0012599030515278993,0.0010250058724294775,0.001046360161438425,0.0011317773174742147,0.00100365158342053,0.0009395887163936876,0.0004484400691878964,0.0004484400691878964,0.0006619829592773708,0.0006406286702684234,0.000619274381259476,0.0005765658032415811,0.00042708578017894896,0.0004911486472057913,0.0002776057571163168,0.0003630229131521066,0.0002989600461252643,0.00019218860108052702,0.00017083431207157957,0.00017083431207157957,0.00017083431207157957,0.00014948002306263214,8.541715603578978e-05,8.541715603578978e-05,6.406286702684234e-05,4.270857801789489e-05
ratio,0.21346823467577689,0.19659680704290125,0.19659680704290125,0.05150778529662966,0.05292687734051639,0.053281650351488075,0.04718481045923395,0.03885421457197293,0.025569936272255435,0.02127324091715393,0.022298140726627686,0.020550555154063465,0.00989422508376585,0.009526312331647066,0.0036791275211878324,0.0032455160633335523,0.0029170225346560673,0.0028644635700676695,0.0026936469351553772,0.00198410091321201,0.0018789829840352146,0.0019052624663294133,0.0018527035017410157,0.0017081663491229223,0.0016687471256816241,0.0014190920438867354,0.0008935023980027593,0.0014322317850338348,0.0013271138558570395,0.00034163326982458443,0.0008409434334143617,0.0007095460219433677,0.0006175678339136719,0.0006701267985020695,0.0006569870573549701,0.0005387293870310755,0.0005781486104723737,0.0005781486104723737,0.0004073319755600815,0.00042047171670718086,0.00031535378753038567,0.00036791275211878324,0.00039419223441298205,0.00026279482294198805,0.00021023585835359043,0.00021023585835359043,0.00018395637605939162,0.00010511792917679522,0.00014453715261809343,9.197818802969581e-05,7.883844688259642e-05,0.00011825767032389462,7.883844688259642e-05,3.941922344129821e-05,2.6279482294198804e-05,1.3139741147099402e-05
ratio,0.21378139938593876,0.19362360896995764,0.19362360896995764,0.06366027127514866,0.050951535800805796,0.05222111386042414,0.043709758909717455,0.03892940886890959,0.024329261183298572,0.021271909937687038,0.021401458719280744,0.020701895298674715,0.009884572035600005,0.009418196421862653,0.0037180500317394514,0.003627365884623855,0.0028889378295397132,0.0030962158800896477,0.002642795144511666,0.002357787825005506,0.0018266378204712984,0.0019561866020650076,0.0018136829423119275,0.001774818307833815,0.001593450013602622,0.0014120817193714293,0.0019173219675868948,0.0013602622067339456,0.0010882097653871566,0.00019432317239056367,0.000867976836677851,0.0009068414711559638,0.0007772926895622547,0.0006606987861279165,0.0006477439079685455,0.00057001463901232,0.0005311500045342074,0.0005311500045342074,0.0005181951263748364,0.0004534207355779819,0.0003497817103030146,0.0003497817103030146,0.0003368268321436437,0.00032387195398427275,0.00018136829423119274,0.0002331878068686764,0.00022023292870930548,0.00016841341607182184,0.00010363902527496729,0.00014250365975308,7.772926895622547e-05,7.772926895622547e-05,0.00010363902527496729,3.8864634478112735e-05,3.8864634478112735e-05,1.2954878159370911e-05
ratio,0.21538400934910776,0.19654135535801043,0.19654135535801043,0.05529366965610515,0.053744238874955684,0.05228672347912864,0.042202292632325326,0.03924786953267592,0.02441010018777,0.021521330934779467,0.021508200165447692,0.020523392465564557,0.009992515461480889,0.009532938534868758,0.003702876951560592,0.003177646178289586,0.0028625077143269824,0.0028756384836587574,0.002823115406331657,0.0020352692464251482,0.0019302230917709468,0.0018908307837756215,0.0018777000144438462,0.001680738474467219,0.001588823089144793,0.001404992318499941,0.0010242000078784616,0.0013524692411728404,0.0012999461638457397,0.0010110692385466864,0.000879761545228935,0.0007090615439158581,0.0008009769292382841,0.0006828000052523077,0.000617146158593432,0.0005646230812663314,0.0005646230812663314,0.0005646230812663314,0.0004333153879485799,0.00047270769594390537,0.00031513846396260354,0.0003282692332943787,0.00023635384797195268,0.00026261538663550297,0.00018383077064485208,0.00023635384797195268,0.00018383077064485208,0.00011817692398597634,0.00011817692398597634,9.191538532242604e-05,9.191538532242604e-05,0.00011817692398597634,5.252307732710059e-05,5.252307732710059e-05,2.6261538663550296e-05,2.6261538663550296e-05
ratio,0.21368952581227202,0.19407557407479523,0.19407557407479523,0.05798512403130963,0.053649545023819724,0.05254617910873995,0.041525500733413816,0.039253865025896645,0.02436491556005556,0.021418279528019005,0.023144722665732052,0.020665394550670457,0.009930293235717902,0.00955385074704363,0.0037384633357996806,0.0030115399093941873,0.003089424562223347,0.0030634630112802937,0.002777885950906707,0.0025572127678907537,0.00206394329997274,0.0021807702792164805,0.001999039422615107,0.0017913470150706804,0.001765385464127627,0.0014668276282825137,0.0012072121188519802,0.001609616158469307,0.001142308241494347,0.001142308241494347,0.0008697119565922868,0.0007918273037631268,0.0006879810999909135,0.0006490387735763334,0.0007399042018770201,0.0005711541207471735,0.0005711541207471735,0.0005711541207471735,0.0005192310188610668,0.0006490387735763334,0.00035048093773122006,0.00040240403961732676,0.00031153861131664003,0.00036346171320274673,0.00020769240754442672,0.00031153861131664003,0.00022067318301595336,0.00014278853018679337,0.00011682697924374002,0.0001298077547152667,7.788465282916001e-05,0.00010384620377221336,7.788465282916001e-05,3.8942326414580004e-05,2.596155094305334e-05,1.298077547152667e-05
ratio,0.2149045445113094,0.1935178460261465,0.1935178460261465,0.058842602199626476,0.051553745590371444,0.05228003735214775,0.042890122432039844,0.03896036522100021,0.0247587673791243,0.02151639344262295,0.0228392820087155,0.020271321851006434,0.010012450715916166,0.009389914920107906,0.0037222452791035483,0.003281282423739365,0.0029570450300892303,0.0029311060385972193,0.002684685619423117,0.0027365636024071385,0.002075119319360863,0.0019454243619008093,0.0018935463789167878,0.0017768209172027392,0.0016990039427267067,0.0016341564639966797,0.001608217472504669,0.0013877360448225774,0.0014136750363145881,0.0012580410873625234,0.000920834197966383,0.0007911392405063291,0.0007652002490143183,0.0007003527702842913,0.0007262917617763021,0.0006225357958082589,0.0005447188213322266,0.0005447188213322266,0.00047987134260219963,0.0005317493255862212,0.00036314588088815104,0.00036314588088815104,0.00031126789790412947,0.00047987134260219963,0.00035017638514214566,0.0002723594106661133,0.00020751193193608634,0.00011672546171404856,0.00011672546171404856,9.078647022203776e-05,0.00012969495746005394,9.078647022203776e-05,7.781697447603237e-05,7.781697447603237e-05,5.1877982984021585e-05,1.2969495746005396e-05
ratio,0.21289072591061742,0.1933479721002325,0.1933479721002325,0.060565745285455955,0.051227073107724105,0.053177473521053994,0.044019633169723585,0.03831051407904934,0.024153965383621804,0.021493154223714804,0.023068974425213124,0.021015241539653836,0.009881167656936193,0.009377421854817877,0.0036424696460862827,0.0032678894342547146,0.0029062257814518213,0.0029062257814518213,0.002777060191165074,0.002118315680702661,0.002092482562645311,0.0019245672952725393,0.002157065357788685,0.001847067941100491,0.0016533195556703694,0.0017695685869284423,0.0014337380521828986,0.0014337380521828986,0.001188323430638078,0.0011624903125807284,0.0009299922500645828,0.0007749935417204857,0.0009041591320072332,0.0007362438646344614,0.0007749935417204857,0.0006974941875484371,0.0005295789201756652,0.0005295789201756652,0.0004649961250322914,0.00047791268406096617,0.0003745802118315681,0.00047791268406096617,0.00030999741668819426,0.0003616636528028933,0.00028416429863084477,0.0002583311805734952,0.00018083182640144665,0.0001291655902867476,0.0001291655902867476,9.041591320072333e-05,0.00015499870834409713,7.749935417204857e-05,6.45827951433738e-05,7.749935417204857e-05,3.874967708602428e-05,1.2916559028674761e-05
ratio,0.2171305826546138,0.19155873214765187,0.19155873214765187,0.05772845251946657,0.053151091278720385,0.0512587743412052,0.04301185255270998,0.03816598688164069,0.02453619056142998,0.021429210724834103,0.02335988543810973,0.020265691526767333,0.010139238726010408,0.009653373566378132,0.003592844996228152,0.003554487220467709,0.002876833182033218,0.002889619107286699,0.002812903555765813,0.00277454578000537,0.002084105816317398,0.0019178887880221451,0.0019051028627686643,0.0018923169375151833,0.001636598432445564,0.0019051028627686643,0.001534311030417716,0.001662170282952526,0.0014192377031363875,0.0019434606385291071,0.0009589443940110726,0.000805513290969301,0.0008438710667297439,0.0008566569919832249,0.0008694429172367059,0.0007415836647018961,0.0005497947858996816,0.0005497947858996816,0.0004986510848857577,0.0004858651596322768,0.000409149608111391,0.0003580059070974671,0.0003068622060835432,0.0003707918323509481,0.0005625807111531626,0.0003196481313370242,0.00023014665456265741,0.00011507332728132871,0.00014064517778829066,0.00010228740202784774,0.00023014665456265741,0.00010228740202784774,6.392962626740484e-05,0.00012785925253480968,3.83577757604429e-05,1.2785925253480968e-05
ratio,0.21366249491249492,0.1902981277981278,0.1902981277981278,0.06856684981684982,0.053062678062678066,0.05130748880748881,0.04161579161579162,0.03762210012210012,0.024674399674399675,0.021214896214896216,0.023046398046398048,0.019815832315832317,0.009996947496947496,0.0094500407000407,0.003663003663003663,0.002950752950752951,0.003077940577940578,0.002988909238909239,0.0028235653235653235,0.002492877492877493,0.001984126984126984,0.002162189662189662,0.0020095645095645097,0.002162189662189662,0.0017679080179080178,0.0016534391534391533,0.0014117826617826618,0.0017679080179080178,0.0012464387464387464,0.0008521571021571022,0.0009666259666259666,0.000814000814000814,0.0008012820512820513,0.0008394383394383395,0.0008012820512820513,0.0006486568986568986,0.0005341880341880342,0.0005341880341880342,0.0005087505087505087,0.0006995319495319496,0.00034340659340659343,0.00044515669515669517,0.00027981277981277983,0.00034340659340659343,0.00043243793243793246,0.00025437525437525436,0.00025437525437525436,0.00012718762718762718,0.00012718762718762718,0.00011446886446886447,0.00011446886446886447,0.00010175010175010175,7.631257631257631e-05,6.359381359381359e-05,2.5437525437525436e-05,0.00010175010175010175
ratio,0.21404630735447086,0.1922666974868693,0.1922666974868693,0.061101051739415185,0.05117437813820293,0.05177794043995839,0.04237777863389452,0.03906460684979004,0.024617636860962362,0.021111838810340178,0.023384828755249065,0.02124025632135198,0.010478868898563008,0.009515737565974496,0.003634215561633984,0.0029792862554737965,0.003094862015384418,0.002850868744461995,0.0029022357488667156,0.0023500404515159686,0.0019134209140758433,0.0019134209140758433,0.002144572433897086,0.0020289966739864647,0.0016565858920522402,0.0022473064427065274,0.0014254343722309975,0.001386909118927457,0.0014511178744333578,0.0017464781497605014,0.0010016565858920522,0.0007705050660708094,0.0007448215638684491,0.0006292458039578277,0.0006677710572613681,0.0009117643281837911,0.0005521952973507468,0.0005521952973507468,0.00046230303964248565,0.000410936035237765,0.0005008282929460261,0.00039809428413658485,0.00037241078193422456,0.00037241078193422456,0.00023115151982124282,0.0002568350220236031,0.0002054680176188825,0.00014125926211298173,0.00014125926211298173,0.00010273400880944125,0.00012841751101180156,0.00010273400880944125,7.705050660708094e-05,6.420875550590078e-05,3.852525330354047e-05,1.2841751101180156e-05
ratio,0.21576110781608604,0.19290079682302277,0.19290079682302277,0.05983908816627556,0.051303540576084994,0.05154851852806932,0.043025864514298975,0.03855179349648005,0.024639624539054644,0.021403336857577556,0.022950566028004847,0.02113257175275278,0.009940947419995358,0.009670182315170582,0.0036875628561850488,0.0032105005286366334,0.0029913097294927667,0.0028752675417107196,0.0028365868124500372,0.0022692694499600297,0.0019082493101936614,0.0018824621573532065,0.0018824621573532065,0.0019598236158745713,0.0016116970525284304,0.0018437814280925244,0.0015472291704272932,0.0014053998298047912,0.0013022512184429718,0.001431186982645246,0.000902550349415921,0.000902550349415921,0.0007349338559529642,0.0006962531266922819,0.0006962531266922819,0.0007091467031125093,0.0005544237860697801,0.0005544237860697801,0.0005286366332293252,0.0004512751747079605,0.00041259444544727814,0.0003868072926068233,0.00029655225766523117,0.00039970086902705074,0.0002836586812450037,0.0002449779519843214,0.00020629722272363907,0.00014182934062250186,0.00011604218778204699,0.00014182934062250186,0.00011604218778204699,0.00011604218778204699,7.736145852136466e-05,7.736145852136466e-05,2.5787152840454884e-05,1.2893576420227442e-05
ratio,0.21477099532432642,0.19304590426493762,0.19304590426493762,0.05736095683397484,0.05127741468833148,0.05267236702745989,0.04351476324558911,0.03821911084704606,0.02538038283691974,0.021557180129678902,0.02237090232750381,0.020704709255767093,0.0105267236702746,0.00960967166955129,0.0037973702565162358,0.0029448993826044277,0.0029190669318798273,0.0029319831572421277,0.002751156002169926,0.0024411665934747227,0.0020407636072434193,0.0019374338043450182,0.0018857689028958177,0.0019761824804319186,0.0016532768463744156,0.0018470202268089173,0.001601611944925215,0.001704941747823616,0.001175376507969311,0.0014337010152153135,0.0014466172405776137,0.0010462142543463098,0.0007620572963757072,0.0006974761695642066,0.0007362248456511069,0.0006587274934773062,0.0005812301413035054,0.0005812301413035054,0.0006587274934773062,0.0004908165637674047,0.0003487380847821033,0.0003745705355067035,0.0003745705355067035,0.0002970731833329028,0.00038748676086900364,0.0002583245072460024,0.0002841569579706027,0.00019374338043450182,0.0001162460282607011,0.00014207847898530134,0.0001162460282607011,0.0001291622536230012,0.0001162460282607011,5.166490144920049e-05,3.874867608690037e-05,1.2916225362300122e-05
ratio,0.21538341422790147,0.1943551640229541,0.1943551640229541,0.05705994873062759,0.054106104178323726,0.05185493630366043,0.04324064073702976,0.03882939270517508,0.024216320316464757,0.021210425639891214,0.022797954430116202,0.020078335437025856,0.010162786763653398,0.009369022368540906,0.003721583885281526,0.0029538445523038686,0.0029408320212364505,0.002901794428034197,0.0026935939309555104,0.0022511678746633007,0.0019258545979778526,0.0018868170047755988,0.0018998295358430169,0.0017827167562362554,0.0016656039766294942,0.0017697042251688376,0.001535478665955315,0.0014053533552811357,0.0009238897057866726,0.0013923408242137178,0.0009238897057866726,0.0007417142708428217,0.000676651615505732,0.00068966414657315,0.0006636390844383141,0.0007026766776405679,0.0005595388358989708,0.0005595388358989708,0.00048146364949446316,0.00042941352522479146,0.00036435086988770185,0.0003513383388202839,0.00037736340095511977,0.00029928821455061223,0.000338325807752866,0.00023422555921352262,0.00020820049707868677,0.00011711277960676131,0.00013012531067417923,0.00010410024853934339,9.108771747192546e-05,0.00011711277960676131,6.506265533708962e-05,5.205012426967169e-05,3.903759320225377e-05,1.3012531067417923e-05
ratio,0.2137019921150884,0.1950471267068745,0.1950471267068745,0.05905851022166523,0.05142163389989818,0.051747996135871124,0.04334090493720791,0.03888932403853685,0.02462076708179943,0.021187436359363987,0.022597321218767133,0.020521657397979166,0.010260828698989583,0.009490613822093418,0.0036683115323359705,0.00300253257095115,0.0028850421660008875,0.0028850421660008875,0.0027675517610506253,0.0021539907574214773,0.0019451189263987886,0.0018798464792041984,0.0019190099475209525,0.0022453721834939035,0.001762356074253936,0.002088718310226887,0.001514320774914493,0.0013576669016474765,0.0012662854755750503,0.0005221795775567217,0.0008354873240907548,0.0006788334508237383,0.0007049424297015744,0.0006657789613848203,0.0006788334508237383,0.0008615963029685909,0.0005482885564345578,0.0005482885564345578,0.00043079815148429546,0.0004438526409232135,0.0005221795775567217,0.0003524712148507872,0.0003133077465340331,0.0002741442782172789,0.00024803529933944285,0.0002349808099005248,0.00016970836270593456,0.00010443591551134435,0.00013054489438918044,0.00010443591551134435,9.138142607242631e-05,9.138142607242631e-05,6.527244719459022e-05,3.9163468316754135e-05,3.9163468316754135e-05,2.6108978877836086e-05
ratio,0.21692404006677796,0.19510381886477463,0.19510381886477463,0.0523659223706177,0.05395711602671119,0.0518050918196995,0.042023163606010015,0.03886686143572621,0.024363522537562604,0.021507199499165276,0.023463585141903172,0.020359453255425708,0.010042779632721202,0.009651502504173622,0.0036910475792988314,0.0030389190317195326,0.0030910893155258762,0.0030389190317195326,0.0029606636060100166,0.0021259390651085144,0.002099853923205342,0.002360705342237062,0.0019955133555926543,0.0020476836393989984,0.0017477045075125208,0.0018650876460767946,0.00113470367278798,0.0015651085141903172,0.0014216402337228714,0.0004043196994991653,0.0010694908180300501,0.0008347245409015025,0.0007434265442404006,0.0006651711185308849,0.0007955968280467445,0.0006651711185308849,0.0006260434056761269,0.0006260434056761269,0.0004564899833055092,0.0006521285475792988,0.0004043196994991653,0.00041736227045075126,0.00024780884808013354,0.0002869365609348915,0.00015651085141903172,0.00029997913188647746,0.00018259599332220367,0.0001695534223706177,0.0001173831385642738,9.129799666110184e-05,7.825542570951586e-05,0.0001173831385642738,5.217028380634391e-05,5.217028380634391e-05,3.912771285475793e-05,2.6085141903171954e-05
ratio,0.214787904132145,0.19552546979953478,0.19552546979953478,0.055631060348657904,0.051553801521131176,0.05219414024724916,0.04396121376858943,0.03992315935286584,0.025169232377616896,0.021314131883641306,0.021928334335223856,0.020151067666814772,0.010075533833407386,0.009631217166305115,0.0037766916703693056,0.0028488539243616217,0.002888058336164763,0.002888058336164763,0.0026005593162750583,0.0021954470609759284,0.0018948799038185098,0.0020386294137633622,0.0018818117665507959,0.0017641985311413711,0.0016988578448028017,0.0016727215702673742,0.00223465147277907,0.00148976764851938,0.0010846553932202503,0.0008363607851336871,0.0007971563733305454,0.0006926112751888346,0.0006664750006534068,0.0006664750006534068,0.0006664750006534068,0.0006534068633856931,0.0005357936279762682,0.0005357936279762682,0.00044431666710227126,0.00040511225529912966,0.00036590784349598807,0.00036590784349598807,0.00027443088262199105,0.00031363529442513265,0.00031363529442513265,0.00022215833355113563,0.0001960220590157079,0.00010454509814171089,0.00011761323540942474,9.147696087399702e-05,9.147696087399702e-05,0.00011761323540942474,7.840882360628316e-05,5.227254907085544e-05,5.227254907085544e-05,1.306813726771386e-05
ratio,0.2157960849994766,0.19576311106458705,0.19576311106458705,0.054066785303046164,0.053909766565476816,0.05184235318748037,0.04371663351826651,0.039293939076729824,0.024259394954464567,0.021119020203077567,0.022061132628493667,0.02073955825395164,0.010232387731602639,0.009551973202135454,0.003663770543284832,0.003271223699361457,0.003048780487804878,0.0028655919606406363,0.0026562336438815033,0.0021197529571862243,0.0019234795352245369,0.001910394640427091,0.0017926305872500786,0.0016225269548832827,0.0015963571652883911,0.0014785931121113786,0.0017272061132628494,0.0013215743745420287,0.0010991311629854495,0.0011253009525803413,0.0008112634774416413,0.0006934994242646289,0.0006673296346697373,0.0006542447398722915,0.0006019051606825081,0.0005888202658850623,0.0005495655814927248,0.0005495655814927248,0.00040563173872082067,0.0004710562127080498,0.0003402072647335915,0.0003402072647335915,0.0005888202658850623,0.0002616978959489166,0.00015701873756934995,0.0002224432115565791,0.00019627342196168742,0.00010467915837956663,0.00010467915837956663,7.850936878467497e-05,6.542447398722915e-05,9.15942635821208e-05,5.2339579189783314e-05,2.6169789594891657e-05,2.6169789594891657e-05,1.3084894797445829e-05
ratio,0.2192882794645772,0.1951028403525955,0.1951028403525955,0.05345086516487104,0.05406464250734574,0.052027424094025464,0.043434541299379695,0.03886385896180215,0.02462944825334639,0.021273261508325172,0.02178256611165524,0.019954293176624224,0.010225269343780607,0.009559255631733595,0.0036696049624551095,0.0027293503101534443,0.0029644139732288607,0.0029252366960496245,0.0026771139405811295,0.002246163891609533,0.0019458047665687234,0.0018935683969964088,0.0017760365654587006,0.0016454456415279138,0.0016062683643486779,0.0015279138099902057,0.0013842637936663403,0.0014103819784524975,0.0012406137773424747,0.001057786483839373,0.0007182500816193274,0.0006921318968331701,0.000613777342474698,0.0006268364348677766,0.0006268364348677766,0.0006007182500816193,0.0005615409729023832,0.0005615409729023832,0.00043095004897159646,0.0004962455109369899,0.0003395364022200457,0.0003395364022200457,0.00030035912504080967,0.0002481227554684949,0.0002481227554684949,0.00022200457068233758,0.0001958863858961802,0.0001305909239307868,0.0001305909239307868,9.141364675155077e-05,9.141364675155077e-05,0.00010447273914462945,5.2236369572314726e-05,5.2236369572314726e-05,3.917727717923604e-05,2.6118184786157363e-05
ratio,0.21551328002940906,0.19639738994577705,0.19639738994577705,0.051964761642180994,0.05381595704176349,0.052187955413761866,0.045229561358593615,0.03915081334436173,0.02442002442002442,0.02157102157102157,0.022279990021925506,0.02033689130463324,0.009964945448816417,0.00957107408720312,0.003676132708390773,0.0034266808460356847,0.0029146480759383985,0.0029015190305512885,0.00266519621358331,0.0021400343980989144,0.001890582535743826,0.0018511953995824964,0.0018249373088082765,0.0016805178095500677,0.001641130673388738,0.001496711174130529,0.0012997754933238804,0.0014179369018078695,0.001089710767130122,0.0004726456339359565,0.0007877427232265942,0.0007220974962910447,0.0007089684509039348,0.0006170651331941654,0.0006433232239683853,0.0006170651331941654,0.0005645489516457259,0.0005645489516457259,0.000407000407000407,0.00045951658854884663,0.0003413551800648575,0.0003544842254519674,0.0003019680439035278,0.00027570995312930797,0.00024945186235508814,0.00022319377158086835,0.00017067759003242875,0.00022319377158086835,0.00011816140848398913,0.00011816140848398913,9.190331770976932e-05,9.190331770976932e-05,7.877427232265942e-05,3.938713616132971e-05,2.6258090774219808e-05,1.3129045387109904e-05
ratio,0.21389977476011302,0.19483901206921245,0.19483901206921245,0.0625333628445324,0.05313317796555001,0.05153176142799484,0.04362883591339331,0.038759488067493846,0.02390407124350645,0.0212350436809145,0.02145637767390993,0.02037574700222636,0.009973049331441145,0.009348106292395224,0.003671540354394782,0.0032028330751103415,0.002864322262293801,0.0030596169619956514,0.0026039293293580014,0.0019269077037249208,0.0019269077037249208,0.001992005936958871,0.0018748291171377608,0.0016404754774955407,0.0016144361842019607,0.0015363183043212206,0.0013019646646790007,0.0012759253713854207,0.0011587485515643105,0.0003254911661697502,0.0008072180921009803,0.0006509823323395004,0.0006119233923991303,0.0006119233923991303,0.0005989037457523403,0.0006249430390459203,0.0005598448058119703,0.0005598448058119703,0.0004166286926972802,0.0004166286926972802,0.0004687072792844402,0.0003254911661697502,0.00035153045946333014,0.00026039293293580014,0.00024737328628901014,0.0002213339929954301,0.00018227505305506007,0.00011717681982111005,0.00011717681982111005,9.113752652753004e-05,7.811787988074004e-05,9.113752652753004e-05,6.509823323395004e-05,3.905893994037002e-05,2.603929329358001e-05,2.603929329358001e-05
ratio,0.21426514854076692,0.19579897919120534,0.19579897919120534,0.05848710901714435,0.05130218557780395,0.052139772281115035,0.044588404659076035,0.03880382148933385,0.024551760240806176,0.02107054050516948,0.022025912838633685,0.02125376259651878,0.00995942939405837,0.009422850412249705,0.0036644418269859967,0.0031016882606988614,0.0028792042926318543,0.0029184661693495615,0.0025258474021724905,0.0021332286349954196,0.0019238319591676483,0.0018714827902107053,0.001806046329014527,0.0016359115299044628,0.0016097369454259915,0.0014657767307943985,0.0013349038084020416,0.0012432927627273917,0.0009422850412249705,0.0006936264886794922,0.0007198010731579636,0.0007198010731579636,0.0006543646119617851,0.0006412773197225494,0.0006543646119617851,0.0006020154430048424,0.0005627535662871352,0.0005627535662871352,0.0004580552283732496,0.00043188064389477815,0.00034026959822012825,0.00034026959822012825,0.0003010077215024212,0.0003795314749378354,0.00031409501374165687,0.00023557126030624264,0.00018322209134929982,0.00011778563015312132,9.161104567464991e-05,0.00010469833791388561,0.00010469833791388561,9.161104567464991e-05,9.161104567464991e-05,2.6174584478471403e-05,3.926187671770711e-05,1.3087292239235702e-05
